asset_id;original_carbon_footprint;refurb_carbon_cost;avoided_new_manufacturing_emissions;materials_recovered_kg;landfill_diversion_kg;circular_economy_value
AST004273;312.1;43.9;245.8;3.48;2.25;246.18
AST004274;1221.7;94.7;1010.2;20.93;13.5;1703.62
AST004275;297.9;34.2;238.1;3.4;2.25;175.97
AST004276;266.9;26.3;201.7;11.85;7.2;288.14
AST004277;295.8;41.5;229.3;3.62;2.25;169.21
AST004278;154.2;19;116.6;0.59;0.45;199.6
AST004280;161.8;13;134.4;0.58;0.45;145.33
AST004281;301.2;15.5;234.7;3.49;2.25;506.32
AST004282;284.8;33.5;220.9;3.16;2.25;287.46
AST004283;314.1;18.7;261.7;3.65;2.25;239.12
AST004284;237.3;33;183.6;11.35;7.2;241.15
AST004285;1163.2;72.8;945.4;24.67;13.5;348.96
AST004286;74.5;9.7;58.3;0.23;0.18;406.22
AST004287;322.2;31.7;271.7;3.63;2.25;319.52
AST004288;300.9;24.4;234.2;3.89;2.25;462.6
AST004289;284.2;23.3;223.2;3.33;2.25;233.92
AST004290;279;30.2;229.7;3.28;2.25;299.43
AST004294;272.6;14.8;66.7;1.5;2.12;0
AST004295;217.9;18.4;166.8;6.76;4.5;117.18
AST004297;1245.1;78.8;263.6;9;12.75;0
AST004298;309.7;18.4;61.1;1.5;2.12;0
AST004299;282.1;33.2;215.5;3.71;2.25;407.97
AST004302;1127.6;85;895;23.35;13.5;1026.3
AST004304;229.3;15.5;187.2;13.32;7.2;333.96
AST004305;263.2;16.9;217.4;10.84;7.2;419.15
AST004307;302.3;17.1;238.3;3.82;2.25;377.51
AST004310;282.1;39;232.7;3.71;2.25;84.63
AST004311;183.5;11.8;141.3;6.53;4.5;222.37
AST004312;274.2;31.7;55.8;1.5;2.12;0
AST004313;273.4;34.4;213.8;3.87;2.25;312.61
AST004314;232;26.8;174.5;11.36;7.2;392.07
AST004315;274.3;41.1;208.9;3.52;2.25;199.39
AST004316;252.1;26.5;194.1;11.12;7.2;75.63
AST004317;78.8;7.2;62.2;0.21;0.18;240.73
AST004318;1112.4;159.5;173.4;9;12.75;0
AST004319;258.7;23.6;201.4;10.91;7.2;334.08
AST004320;1110;139.2;922.1;24.39;13.5;1780.44
AST004321;308.7;27.8;251.5;3.68;2.25;277.1
AST004322;231.9;19;194.6;11.85;7.2;302.18
AST004323;270.5;22.8;211.6;3.33;2.25;375.14
AST004324;310.3;18.7;248.1;3.71;2.25;222.31
AST004326;283.9;36.4;239.4;3.51;2.25;298.34
AST004328;242.8;23.6;188;13.35;7.2;175.23
AST004329;305.3;25.8;229.1;3.5;2.25;246.77
AST004330;302.7;18.1;250.9;3.53;2.25;433.9
AST004331;272.5;21.9;214.8;3.43;2.25;562.44
AST004332;317.7;24.9;267;3.84;2.25;601.47
AST004333;326.7;41.4;253;3.25;2.25;382.84
AST004334;239.9;24.3;188;12.43;7.2;325.43
AST004335;297;39.6;227.5;3.57;2.25;516.47
AST004336;238.1;25.4;48;4.8;6.8;0
AST004338;273.6;28.2;216.2;3.09;2.25;594.37
AST004340;1200.8;169.6;930.5;24.34;13.5;728.05
AST004341;158.5;13.1;126;0.6;0.45;102.91
AST004342;259.7;13.8;207.1;11.99;7.2;77.91
AST004345;322.5;19.9;60.4;1.5;2.12;0
AST004346;310;38.4;76.6;1.5;2.12;0
AST004347;328.1;28.8;270.4;3.82;2.25;338.95
AST004350;325.6;35.5;249.5;3.43;2.25;245.16
AST004352;326.2;30.8;267.5;3.33;2.25;322.8
AST004353;1200.7;119.4;914.2;24.06;13.5;360.21
AST004354;326.4;27;249.3;3.54;2.25;425.15
AST004356;265.9;18.2;223;13.3;7.2;196.54
AST004358;1314;139.6;1025.4;21.74;13.5;1121.99
AST004359;270.4;39.5;59.1;1.5;2.12;0
AST004360;281.9;15.4;218.7;3.3;2.25;321.47
AST004361;240;18.7;181.2;11.78;7.2;173.21
AST004362;254.7;22;40.2;4.8;6.8;0
AST004363;239.5;12.8;186.1;11.86;7.2;71.85
AST004365;210.1;20.3;162;7.26;4.5;162.32
AST004366;326.6;44.8;271.7;3.35;2.25;573.96
AST004367;1110.3;158.2;252.1;9;12.75;0
AST004368;279.3;18.1;219;3.48;2.25;364.98
AST004369;318.1;24.5;71.9;1.5;2.12;0
AST004370;269.3;31.1;223.3;12.07;7.2;459.83
AST004371;299.3;20.8;248;3.88;2.25;313.29
AST004373;284.5;22.6;234.2;3.7;2.25;414.92
AST004376;149.5;11.1;118.2;0.55;0.45;115.81
AST004377;285.6;42.4;233.2;3.3;2.25;85.68
AST004378;1248.3;154.2;1033;21.58;13.5;1178.78
AST004379;320.9;16.2;247;3.81;2.25;430.63
AST004380;299.5;29.1;254.5;3.76;2.25;423.58
AST004382;286.5;30.1;223.6;3.34;2.25;288.73
AST004383;1178.8;114.1;226.9;9;12.75;0
AST004384;273;22.2;221.6;11.29;7.2;309.22
AST004385;312.2;34.7;246.7;3.07;2.25;140.8
AST004386;239.1;20.3;199.3;11.79;7.2;71.73
AST004387;1096.4;81.3;171.1;9;12.75;0
AST004389;227.9;22.5;180.9;10.73;7.2;235.55
AST004390;271.2;38.6;225;3.25;2.25;582.4
AST004391;198.2;26.9;151.4;6.79;4.5;165
AST004393;278.5;36;58.3;1.5;2.12;0
AST004394;326.3;34.5;61.4;1.5;2.12;0
AST004395;1247.6;102.7;278.1;9;12.75;0
AST004396;329.8;46.7;248.2;3.45;2.25;484.95
AST004397;298.6;17.6;229;3.48;2.25;253.6
AST004398;1100.6;56.8;183.8;9;12.75;0
AST004401;214.6;28.2;172.2;5.98;4.5;118.7
AST004402;233.1;20.3;192.7;10.88;7.2;309.15
AST004405;317.4;19;265.4;3.44;2.25;392.62
AST004406;182.2;25.2;153.2;6.31;4.5;125.9
AST004407;1111;132;906.1;21.83;13.5;1096
AST004408;213.4;25.6;160.5;6.79;4.5;302.56
AST004410;271.4;14.8;215.5;3.74;2.25;381.58
AST004411;241.5;21.3;189.3;11.63;7.2;233.2
AST004412;291.4;26.4;239.5;3.33;2.25;573.22
AST004413;1083.4;83.1;235;9;12.75;0
AST004414;1213.8;115.2;992.5;24.99;13.5;1964.09
AST004415;243.3;33.1;199.7;11.25;7.2;197.18
AST004416;275.5;34;212;3.42;2.25;221.09
AST004417;290.4;30.2;70;1.5;2.12;0
AST004418;280.5;35.6;57.7;1.5;2.12;0
AST004419;1192.4;146.6;988.4;25.78;13.5;357.72
AST004420;257.6;34.2;206.6;11.37;7.2;283.14
AST004421;311.2;37.3;243.1;3.35;2.25;273.34
AST004422;85.4;12.3;71.3;0.25;0.18;330.83
AST004423;322.6;34.6;262.9;3.42;2.25;399.9
AST004424;285.8;28.2;221.1;3.26;2.25;262.93
AST004425;142.9;15.8;23.6;0.3;0.42;0
AST004426;310.3;36.7;250.2;3.79;2.25;527.51
AST004428;272.2;31.4;204.2;12.58;7.2;263.56
AST004429;265;28.4;216.3;10.64;7.2;184.9
AST004430;201.2;18.4;165.1;5.75;4.5;152.4
AST004431;199.6;21.5;157.4;6.88;4.5;119.6
AST004432;314.7;26.8;246.5;3.5;2.25;390.38
AST004434;185.9;17.8;144.4;5.89;4.5;161.11
AST004436;260.5;38.3;199;12.35;7.2;198.78
AST004437;158.4;12.1;124.9;0.61;0.45;122.97
AST004438;256.4;17.9;215.7;11.37;7.2;536.59
AST004439;315.1;33.1;264.5;3.17;2.25;293.63
AST004440;1318.6;80;1027;22.39;13.5;1473.2
AST004441;275;22.1;223.7;3.19;2.25;557.65
AST004442;249.5;35.4;187.6;12.33;7.2;363.66
AST004443;258.9;24;64.4;4.8;6.8;0
AST004444;274.3;21.2;53.9;4.8;6.8;0
AST004445;299.5;35.2;44.9;1.5;2.12;0
AST004446;236.2;20.3;186.4;10.14;7.2;293.75
AST004447;319;19.4;246.8;3.34;2.25;164.26
AST004448;234.4;13.5;189.5;11.07;7.2;311.82
AST004449;255.6;34.9;203.3;11.51;7.2;209.75
AST004452;293.1;28.9;241;3.57;2.25;294.06
AST004454;316.2;40.2;258.2;3.93;2.25;386.86
AST004455;146.9;16;110.5;0.57;0.45;126.71
AST004456;273.8;23.5;215.4;12.1;7.2;179.15
AST004458;287.6;23.4;224.5;3.89;2.25;86.28
AST004460;212.4;24.3;178.7;6.88;4.5;161.48
AST004461;78.9;9.2;62;0.24;0.18;311.65
AST004462;200.2;24.6;30.8;3;4.25;0
AST004463;191.7;17.2;162.1;7.13;4.5;57.51
AST004464;297.3;15.7;231.7;3.9;2.25;397.83
AST004465;258;19.7;215;9.44;7.2;340.07
AST004466;1234.3;94;190.4;9;12.75;0
AST004468;299.1;21.3;250.4;3.54;2.25;386.76
AST004469;1250.5;138.8;270.2;9;12.75;0
AST004470;300.5;15.9;252.8;3.3;2.25;310.5
AST004471;301.7;30.9;63;1.5;2.12;0
AST004472;273;26.1;229;3.07;2.25;374.38
AST004473;292.6;32.5;231.9;3.52;2.25;576.34
AST004474;208.2;29;165.9;6.75;4.5;62.46
AST004475;243.1;15.7;203.9;12.02;7.2;165.75
AST004476;282.6;20.5;217.4;3.35;2.25;461.33
AST004477;286.7;19.9;51.2;1.5;2.12;0
AST004478;298.4;23.9;230.6;3.27;2.25;372.34
AST004479;240.5;35.4;199.2;11.36;7.2;128.45
AST004480;324.6;27.7;61.6;1.5;2.12;0
AST004481;233.4;12;197.2;12.12;7.2;252.96
AST004483;297.8;44;241.6;3.61;2.25;253.9
AST004485;304.8;40.4;244;3.57;2.25;529.29
AST004486;247.4;13.5;195.5;11.96;7.2;263.69
AST004487;215.9;30.4;173;7.67;4.5;64.77
AST004488;1297.3;134.4;992.3;25.63;13.5;1553.55
AST004489;1258.1;121.3;313.2;9;12.75;0
AST004490;215.6;23.7;165.4;5.9;4.5;226.83
AST004492;270.6;14.3;62.7;4.8;6.8;0
AST004493;238.2;19.5;186.8;11.58;7.2;225.62
AST004494;317.6;27.6;241.4;3.48;2.25;207.56
AST004495;309.3;19.4;261;3.32;2.25;320.08
AST004496;238.7;28.7;55.2;4.8;6.8;0
AST004498;154.4;9;128.1;0.55;0.45;156.88
AST004499;238.6;19.3;39.4;4.8;6.8;0
AST004500;154.7;18.2;27.9;0.3;0.42;0
AST004501;274;27.6;205.9;3.52;2.25;418.94
AST004502;304.9;31.5;250.5;2.97;2.25;417.35
AST004503;262.8;22.4;208.3;11.56;7.2;78.84
AST004504;268.3;17;222.6;10.65;7.2;186.1
AST004506;1130.5;104.3;178.4;9;12.75;0
AST004508;274.5;32.4;215.3;11.53;7.2;342.23
AST004509;1308.4;149;1084.5;25.1;13.5;1057.68
AST004510;292.4;40.5;247.4;3.41;2.25;564.54
AST004511;238.3;32.6;186.8;10.85;7.2;154.93
AST004512;250.8;19.2;211.4;11.95;7.2;310.56
AST004513;229.9;30.3;176.1;10.79;7.2;206.28
AST004515;1252.2;149.6;980.5;22.9;13.5;375.66
AST004517;302.1;27.6;254.3;3.71;2.25;532.68
AST004518;251.5;29;203.5;11.72;7.2;329.24
AST004519;326.6;45.2;267;3.3;2.25;97.98
AST004520;151.7;19.7;123;0.61;0.45;45.51
AST004521;146.9;14.9;117.2;0.56;0.45;154.07
AST004522;260.1;16;57.5;4.8;6.8;0
AST004523;266.3;37.1;61;4.8;6.8;0
AST004524;274.5;27.1;206.1;11.09;7.2;356.76
AST004525;305.6;19.2;233;3.31;2.25;246.94
AST004528;239.8;35;186.9;12.43;7.2;270.78
AST004529;319.9;22.5;245.5;3.23;2.25;492.59
AST004531;309.7;34.6;246.8;3.59;2.25;419.61
AST004532;278.1;16.5;218.4;3.36;2.25;313.28
AST004533;196.8;12.3;154.5;6.47;4.5;166.86
AST004535;1266.9;113.9;1066;24.35;13.5;703.1
AST004536;296.1;37.8;234.1;3.81;2.25;320.5
AST004537;184.7;16.8;141.8;6.6;4.5;55.41
AST004538;310.3;37.7;51.8;1.5;2.12;0
AST004539;303;38.1;236.8;3.77;2.25;258.37
AST004540;1175.1;78.9;235;9;12.75;0
AST004541;227.5;17.1;183.2;11.53;7.2;68.25
AST004542;240.2;21.2;188.4;11.84;7.2;72.06
AST004543;276.6;29.1;231.1;3.52;2.25;258.73
AST004544;1305.5;168.5;1019.5;24.2;13.5;1149.29
AST004545;195.7;23.4;163.2;7.16;4.5;114.72
AST004547;147.1;14.6;114;0.65;0.45;199.71
AST004548;1104.2;71.2;169.2;9;12.75;0
AST004549;141.6;17.5;111.1;0.62;0.45;73.25
AST004550;152.8;17.5;118.3;0.6;0.45;197.1
AST004551;158.4;22.2;121.9;0.59;0.45;259.83
AST004552;1228.9;111;967.8;20.58;13.5;758.42
AST004554;246;36.8;37.1;4.8;6.8;0
AST004555;295.5;16.9;222.6;3.31;2.25;315.11
AST004556;180.5;14.9;151.2;7.01;4.5;110.95
AST004557;288.5;42.4;229.1;3.83;2.25;214.4
AST004559;271;26.8;223;12.67;7.2;569.34
AST004560;163.6;16;37.1;0.3;0.42;0
AST004561;307.8;43.3;237.6;3.43;2.25;453.83
AST004563;296.9;39.4;238.8;3.51;2.25;394.11
AST004564;230.1;11.7;188.3;11.84;7.2;222.63
AST004565;192.9;18.8;153.3;6.31;4.5;188.46
AST004566;312.9;44.5;245.6;3.29;2.25;312.36
AST004568;285.2;19.9;214.3;3.44;2.25;440.03
AST004569;285.7;26.4;234;3.34;2.25;350.76
AST004570;305.6;33.5;244.7;3.55;2.25;91.68
AST004571;227.8;27.3;177.1;10.99;7.2;68.34
AST004572;184.7;17.1;151.3;5.91;4.5;110.19
AST004573;230.8;23.2;56.2;4.8;6.8;0
AST004575;286.3;22.5;215.4;3.94;2.25;725.07
AST004577;183.2;17.7;138.8;6.98;4.5;158.03
AST004578;239.7;26.5;181;10.25;7.2;321.09
AST004580;277.4;40.9;224.1;3.77;2.25;223.57
AST004583;154.2;16.7;126.6;0.56;0.45;154.02
AST004584;236.6;30.8;184.8;11.76;7.2;70.98
AST004585;1277.4;157.1;234.1;9;12.75;0
AST004586;308.9;43.9;250.1;3.21;2.25;296.2
AST004588;208.4;13.9;169.9;6.06;4.5;123.05
AST004589;233.3;31.4;181.3;11.94;7.2;162.12
AST004590;306;31.7;231.3;3.58;2.25;670.97
AST004593;326.6;33.4;77.4;1.5;2.12;0
AST004594;189.6;23.8;142.4;6.66;4.5;177.37
AST004595;189.6;15.4;150.2;6.6;4.5;98.97
AST004597;297.3;31.4;226.3;3.58;2.25;463.16
AST004598;1220.3;117.4;1004.1;24.67;13.5;1562.05
AST004600;158.2;19.9;26.5;0.3;0.42;0
AST004602;271;40;218;12.52;7.2;189.97
AST004603;261.5;28.4;198.6;11.82;7.2;261.11
AST004604;1159.2;81.4;883.4;22.06;13.5;2155.78
AST004605;80.9;6.9;66.2;0.25;0.18;258.31
AST004606;296.7;36.1;240.8;3.57;2.25;280.69
AST004607;305.8;21.3;247.8;3.3;2.25;91.74
AST004610;240.3;21.1;201.7;11.53;7.2;272.41
AST004611;313.8;42.1;263.3;3.37;2.25;340.8
AST004612;1115.2;159.3;908.6;22.8;13.5;1522.49
AST004614;215.5;18.3;174.7;7.75;4.5;94.56
AST004615;319.8;18.4;243.7;3.41;2.25;248.07
AST004616;260.3;20.9;199.4;10.28;7.2;282.31
AST004619;257.2;24.4;39.4;4.8;6.8;0
AST004621;1187.3;67.6;247.4;9;12.75;0
AST004622;283.6;37.9;59.4;1.5;2.12;0
AST004623;299.9;26.5;238;3.51;2.25;607.14
AST004625;269.2;23.7;210.2;12.12;7.2;181.1
AST004627;291.1;43.4;225.7;3.21;2.25;409.21
AST004628;263;38.7;218.4;12.45;7.2;297.86
AST004629;325.7;38.6;254.5;3.48;2.25;659.51
AST004630;327.7;16.7;258.4;3.55;2.25;735.12
AST004632;276.2;27.7;213.8;3.3;2.25;447.57
AST004633;274.6;16.2;221.7;3.15;2.25;247.79
AST004634;231.1;31.5;196.1;11.42;7.2;423.85
AST004635;325.8;30.3;59.5;1.5;2.12;0
AST004636;283.3;14.7;228.4;2.95;2.25;84.99
AST004637;308.9;45.1;258.2;4.04;2.25;396.09
AST004638;1277.6;141.3;299.9;9;12.75;0
AST004639;202.9;29.4;164.1;5.95;4.5;194.59
AST004640;154;8.9;124.9;0.59;0.45;109.7
AST004643;237.8;34.4;190;11.01;7.2;257.85
AST004644;281.5;26.2;229;3.49;2.25;390.19
AST004645;233.7;19.6;184.6;11.47;7.2;183.58
AST004646;1255;118.7;257;9;12.75;0
AST004647;299.6;25.6;224.9;3.43;2.25;612.15
AST004648;1120.4;148.2;886.1;24.1;13.5;1606.27
AST004649;248.9;18.4;194.2;11.71;7.2;284.44
AST004650;312;28;244.4;3.42;2.25;254.57
AST004653;321.3;27.1;266.7;3.25;2.25;369.26
AST004654;1208.1;94.6;1008.9;25.42;13.5;984.85
AST004655;298.5;43.4;252.6;3.81;2.25;424.49
AST004656;232.9;14.1;187.8;13.48;7.2;131.09
AST004657;287.6;35.5;221.7;3.83;2.25;242.2
AST004658;1238.4;109.7;962.4;22.44;13.5;2723.08
AST004659;230.3;26.3;49;4.8;6.8;0
AST004660;314.3;24;63;1.5;2.12;0
AST004661;237.3;32.4;196.8;11.69;7.2;181.09
AST004662;325.1;19.2;256;3.38;2.25;263.96
AST004663;277.2;30.7;226.9;3.24;2.25;235.07
AST004664;181.1;23;144.1;5.69;4.5;176.68
AST004665;1200.3;117.3;206.1;9;12.75;0
AST004666;1113.9;115.7;842.3;22.78;13.5;1033.72
AST004667;301.7;34.6;229.5;3.53;2.25;90.51
AST004669;329.2;38.5;259.5;3.57;2.25;495.98
AST004670;232.9;25.5;187.4;11.66;7.2;381.12
AST004671;261.7;16.7;209.4;12.2;7.2;274.62
AST004672;240.4;18.6;199.8;10.4;7.2;426.25
AST004673;255;32.1;195.2;12.31;7.2;285.82
AST004674;263.9;15.5;206.2;11.41;7.2;349.16
AST004675;289.4;22.2;63.8;1.5;2.12;0
AST004678;269.4;39;218;12.6;7.2;216.82
AST004679;225.4;28.1;175.7;11.47;7.2;288.22
AST004680;323.9;27;80.6;1.5;2.12;0
AST004681;1136;76.1;923.8;21.46;13.5;1176.81
AST004682;1210;124.9;976.5;24.58;13.5;1267.09
AST004683;252.4;26.2;190.9;10.43;7.2;408.2
AST004684;229.2;12.8;172.5;10.93;7.2;143.78
AST004685;157.3;15.2;119.2;0.51;0.45;163.33
AST004686;1259.6;136.9;1035;22.93;13.5;377.88
AST004688;286.8;36.6;221;3.47;2.25;440.22
AST004689;269.5;30.9;204.4;10.95;7.2;80.85
AST004690;251.1;33.2;197.2;11.26;7.2;219.15
AST004691;196.2;16.6;151.3;6.64;4.5;96.73
AST004692;139;12.9;26.4;0.3;0.42;0
AST004693;302.1;31.9;228.4;3.29;2.25;466.07
AST004694;284.7;17.7;224.5;3.33;2.25;246.7
AST004696;1227.1;79.8;950.4;22;13.5;1304.03
AST004698;150.6;20.8;24.3;0.3;0.42;0
AST004700;262.8;29.3;216.1;11.47;7.2;213.46
AST004701;154.8;9.9;131.1;0.6;0.45;155.06
AST004702;146.3;20.5;123.2;0.59;0.45;217.42
AST004703;270.4;25.4;221;11.95;7.2;178.74
AST004704;325.1;40.8;274.8;3.83;2.25;185.94
AST004705;230.1;30.8;179.3;13.38;7.2;350.58
AST004707;270.4;15.9;211.8;10.76;7.2;517.8
AST004709;308.2;34.2;73.9;1.5;2.12;0
AST004710;301;31.1;253.2;3.85;2.25;460.94
AST004711;231.9;16.7;56;4.8;6.8;0
AST004713;1279.8;163.8;1002.8;23.33;13.5;1364.31
AST004714;262.3;37.5;196.9;12.61;7.2;198.07
AST004715;254.5;26.9;194.8;11.93;7.2;407.66
AST004716;276.7;17.1;219;3.94;2.25;547.48
AST004717;299;41.3;229.4;3.69;2.25;330.19
AST004718;279.7;35.8;216.6;3.36;2.25;508.28
AST004720;260.3;20.9;56.2;4.8;6.8;0
AST004722;272.9;35.5;205.2;3.13;2.25;81.87
AST004723;276.3;41;225.8;3.54;2.25;248.4
AST004724;314.7;33.7;259.6;3.82;2.25;190.68
AST004725;1095.8;108;233.8;9;12.75;0
AST004726;254.8;24.5;45.6;4.8;6.8;0
AST004727;230.3;32.6;193.4;13.25;7.2;69.09
AST004728;80.9;7.2;16.2;0.12;0.17;0
AST004729;1155.7;153;972;25.15;13.5;1072.96
AST004730;284.8;35.6;239.6;3.56;2.25;200.05
AST004731;1254.2;150.8;1057.8;26.99;13.5;1478.57
AST004732;185.6;17.4;156.6;7.2;4.5;90.96
AST004733;262.9;26.3;200.3;11.67;7.2;78.87
AST004734;296.1;30.4;236.5;3.84;2.25;464.8
AST004736;268;14.5;226.5;11.95;7.2;80.4
AST004737;321.7;39.8;270.1;3.77;2.25;434.8
AST004738;283.6;39.2;225.1;3.69;2.25;339.84
AST004739;242.9;24.5;201.5;11.51;7.2;331.09
AST004741;278.7;33.9;214.5;4.01;2.25;739.94
AST004742;239.4;26;187.8;11.15;7.2;464.34
AST004743;1232.7;175.6;987.1;20.81;13.5;1668
AST004744;1272.9;74.7;979.6;19.61;13.5;692.9
AST004746;306.5;43;253.7;3.63;2.25;91.95
AST004749;310;43.5;262.1;3.12;2.25;93
AST004750;210.3;14.4;161;6.92;4.5;240.03
AST004752;266.8;28.7;221.1;12.91;7.2;222.16
AST004753;254.5;27.5;210.4;13.04;7.2;320.71
AST004755;254.7;36.1;204.8;12.18;7.2;189.52
AST004756;139.8;10;108.5;0.59;0.45;340.35
AST004758;262;38.9;212.7;12.23;7.2;351.58
AST004759;181;15.1;139.2;6.69;4.5;273.06
AST004760;227.5;22.7;177.9;11.29;7.2;68.25
AST004761;187.1;15.3;142.6;7.18;4.5;114.16
AST004762;251.4;15.5;188.7;11.41;7.2;378.44
AST004763;292.5;25.5;224.7;3.84;2.25;587.4
AST004764;1275.1;66.1;1054.5;21.59;13.5;2199.67
AST004766;207.8;15.5;172;6.26;4.5;278.91
AST004767;283;20.7;236.1;3.36;2.25;327.16
AST004771;310.4;29.6;235.4;3.54;2.25;286.69
AST004772;181.9;23.4;147.8;7.04;4.5;254.74
AST004773;308.2;38.1;255.8;3.58;2.25;368.72
AST004774;270.4;25.6;226.5;10.48;7.2;195.33
AST004776;294.7;35.4;241.6;3.83;2.25;542.16
AST004777;245.5;14.4;197.9;12.51;7.2;225.04
AST004778;278.9;41.2;51.7;1.5;2.12;0
AST004779;303.6;26.7;233.6;3.91;2.25;223.03
AST004780;270.8;40.4;55.8;1.5;2.12;0
AST004781;150.9;10.8;122.2;0.59;0.45;119.58
AST004782;267.2;18.8;215;11.09;7.2;233.58
AST004783;242.6;34.7;60.6;4.8;6.8;0
AST004784;136.3;10;103.5;0.56;0.45;193.12
AST004785;279.1;34.3;211.9;4;2.25;380.98
AST004788;286.6;34.8;225.7;3.03;2.25;85.98
AST004789;278.3;27.9;224.9;3.94;2.25;421.3
AST004792;251.8;20.6;196;13.59;7.2;299.73
AST004793;1100.7;80.5;877.2;21.2;13.5;996.53
AST004794;267.1;35.8;208.3;11.78;7.2;80.13
AST004796;1303.6;159.6;279.4;9;12.75;0
AST004797;305.8;18.2;248.4;3.36;2.25;448.8
AST004798;1274.9;73.5;1063.9;22.63;13.5;1858.04
AST004799;239.2;26.7;195.7;11.3;7.2;291.07
AST004800;1096.2;70.9;187.5;9;12.75;0
AST004801;236.5;24.4;187.3;11.61;7.2;146.95
AST004802;258.5;28.8;42.1;4.8;6.8;0
AST004803;162.2;14.1;137.5;0.64;0.45;143.74
AST004805;292.8;33.4;225;3.66;2.25;87.84
AST004806;318.5;42.9;263.1;3;2.25;95.55
AST004807;200;19.2;154.6;7.18;4.5;98.02
AST004808;1198.3;144.6;1012.7;23.37;13.5;1126.75
AST004809;298.8;34.6;236.9;3.23;2.25;475.62
AST004810;329.5;45.2;279.5;3.62;2.25;516.29
AST004811;250;19.8;196.1;12.25;7.2;260.55
AST004812;326.6;17.7;262.5;3.36;2.25;446.35
AST004813;159.2;9.2;131.1;0.58;0.45;47.76
AST004814;318.8;41.9;242.1;3.13;2.25;95.64
AST004818;1080.8;55.8;900.2;24.14;13.5;1635.54
AST004820;219.8;24.6;165.5;6.52;4.5;78.64
AST004821;234.3;22.7;181.6;10.86;7.2;251.85
AST004822;186.1;23.1;144;6.53;4.5;155.64
AST004823;274.9;40.5;52.2;1.5;2.12;0
AST004824;1197.9;121.6;1013.4;20.08;13.5;1150.46
AST004825;313.4;29.8;238.8;3.52;2.25;352.94
AST004827;321.9;21.2;256.4;3.62;2.25;637.18
AST004830;199.3;15.3;157.7;6.1;4.5;108.12
AST004831;312.5;46.5;254.1;3.65;2.25;544.18
AST004832;1276.6;123.1;1036.4;21.76;13.5;1315.5
AST004833;272;29.9;220.8;3.58;2.25;251.72
AST004836;320.9;41.6;263.8;3.35;2.25;487.25
AST004838;295.7;28.6;237.2;4.04;2.25;388.99
AST004839;232.4;17.5;176;12.17;7.2;191.9
AST004840;272.5;31.8;206.8;10.67;7.2;81.75
AST004841;234.8;13.7;190.2;11.02;7.2;371.8
AST004842;272.9;33.8;213.7;3.56;2.25;404.19
AST004845;315.1;32.9;250;3.71;2.25;314.34
AST004847;284.8;34.5;238.5;3.14;2.25;342.85
AST004849;230.2;29.6;181.2;11.74;7.2;658.34
AST004850;217.9;32.2;174.6;7.68;4.5;128.41
AST004851;312.2;41.6;235.5;3.5;2.25;388.29
AST004852;257.1;14.5;213.6;11.09;7.2;77.13
AST004854;297.9;20;242.9;3.63;2.25;202.45
AST004855;199;23;152.9;6.36;4.5;151.63
AST004856;307;18.3;245.2;3.69;2.25;92.1
AST004857;248.2;19.3;210.7;10.78;7.2;186.68
AST004858;282.9;22.8;236.1;3.69;2.25;366.09
AST004859;200.9;17.6;170.1;5.56;4.5;83.15
AST004860;302.2;17.7;52.3;1.5;2.12;0
AST004862;217.3;19.7;180.6;6.02;4.5;79.34
AST004863;321.1;34;248.3;3.27;2.25;372.61
AST004864;308.1;45.4;76.2;1.5;2.12;0
AST004865;1289.9;156.5;997.9;23.7;13.5;1661.21
AST004866;265.3;36.5;210.1;11.49;7.2;272.02
AST004867;273.9;32;212.3;10.11;7.2;244.61
AST004868;1269.9;185.2;999.2;25.99;13.5;1211.48
AST004872;1194.4;168.4;297.8;9;12.75;0
AST004873;316.5;45.9;251.5;3.61;2.25;412.92
AST004875;284.5;29.1;213.9;3.66;2.25;458.32
AST004877;1240.2;104.8;990.1;23.25;13.5;372.06
AST004878;1087.4;79.2;858.7;23.15;13.5;1946.22
AST004879;1165.8;141.9;978.3;22.23;13.5;1731.56
AST004880;278.8;28.3;227;3.51;2.25;360.44
AST004881;225.5;22.7;180.9;10.79;7.2;276.64
AST004882;74.5;6.6;62.7;0.23;0.18;228.96
AST004883;145.6;21.6;116;0.51;0.45;292.18
AST004884;236.4;12.8;181.3;11.68;7.2;272.73
AST004885;188.1;27.3;153.2;6.5;4.5;184.18
AST004886;284;26.9;225.4;3.35;2.25;316.67
AST004887;329.5;43.3;255.2;3.77;2.25;387.3
AST004888;218.1;24.4;164.2;7.36;4.5;87.45
AST004890;316.6;33.3;68.5;1.5;2.12;0
AST004891;1186;69.1;267.7;9;12.75;0
AST004894;303.9;24.5;240.7;3.13;2.25;515.16
AST004895;211.1;18.3;173.7;7;4.5;101.16
AST004897;1101.5;90.5;913.1;24.25;13.5;1746.79
AST004898;268.8;40;211.6;11.26;7.2;326.84
AST004900;250.6;14.1;197.9;10.73;7.2;411.03
AST004901;323.1;20.3;65.8;1.5;2.12;0
AST004902;1151;104.7;910.3;21.94;13.5;1511.21
AST004903;1277.9;74.9;1070.8;23.64;13.5;1023.02
AST004905;253.6;25.8;192.4;13;7.2;136.41
AST004907;244.6;35.4;50;4.8;6.8;0
AST004908;298.6;29.8;233;3.81;2.25;279.66
AST004909;1317.5;169.1;1012.2;21.7;13.5;1774.65
