asset_id;sale_date;sale_price;sale_channel;customer_type;warranty_months;shipping_cost;customer_satisfaction
AST004334;14/10/2022;464.9;Retail_Partner;SMB;12;22.8;5
AST004335;9/6/2024;737.81;Auction;Education;6;16.42;5
AST004338;3/11/2023;849.1;Retail_Partner;Enterprise;12;13.1;5
AST004340;28/12/2020;1040.07;Direct_B2B;Enterprise;6;51.17;4.5
AST004341;19/3/2021;147.01;Online_Marketplace;Enterprise;3;10.92;4.4
AST004347;13/4/2023;484.22;Export;SMB;12;14.02;5
AST004350;17/8/2020;350.23;Online_Marketplace;SMB;3;14.06;4.8
AST004352;20/3/2022;461.14;Direct_B2B;Consumer;12;15.38;5
AST004354;2/3/2023;607.36;Auction;Education;6;16.41;5
AST004356;25/7/2020;280.77;Auction;Education;3;28.24;4.8
AST004358;17/10/2021;1602.84;Direct_B2B;SMB;12;59.21;5
AST004360;22/5/2023;459.24;Online_Marketplace;Enterprise;6;15.33;5
AST004361;26/8/2020;247.44;Retail_Partner;Government;6;27.12;4.9
AST004365;16/4/2023;231.89;Direct_B2B;Enterprise;12;19.19;4.7
AST004366;27/12/2022;819.94;Online_Marketplace;Enterprise;6;12.79;4.9
AST004368;4/12/2022;521.4;Auction;Education;6;14.21;4.9
AST004370;17/9/2022;656.9;Retail_Partner;Enterprise;12;22.61;4.7
AST004371;25/2/2021;447.56;Online_Marketplace;Enterprise;3;17.31;4.8
AST004373;14/4/2023;592.74;Online_Marketplace;Enterprise;6;16.05;4.4
AST004376;18/3/2021;165.44;Online_Marketplace;SMB;3;9.11;4.9
AST004378;6/6/2023;1683.97;Direct_B2B;Education;12;46.16;5
AST004379;16/10/2023;615.19;Direct_B2B;Enterprise;12;12.17;4.8
AST004380;17/1/2024;605.12;Export;Enterprise;12;15.54;5
AST004382;12/6/2022;412.47;Online_Marketplace;Education;6;15.44;4.9
AST004384;22/9/2021;441.75;Auction;Enterprise;6;23.87;4.8
AST004385;3/5/2020;201.14;Direct_B2B;Education;6;14.16;4.1
AST004389;12/3/2021;336.5;Direct_B2B;Enterprise;12;29.11;5
AST004390;22/1/2024;832;Retail_Partner;Education;12;13.35;5
AST004391;23/8/2022;235.72;Online_Marketplace;Education;6;21.67;5
AST004396;18/5/2023;692.78;Retail_Partner;Enterprise;12;15.5;5
AST004397;9/2/2021;362.29;Retail_Partner;Enterprise;6;13.97;4.5
AST004401;10/8/2022;169.57;Online_Marketplace;Enterprise;6;20.62;5
AST004402;3/8/2023;441.65;Online_Marketplace;Enterprise;6;20.6;4.9
AST004405;29/7/2021;560.88;Online_Marketplace;Enterprise;6;16.66;4.7
AST004406;10/10/2021;179.86;Retail_Partner;Enterprise;12;21.04;5
AST004407;23/3/2023;1565.71;Direct_B2B;Enterprise;12;57.67;4.9
AST004408;17/7/2024;432.23;Online_Marketplace;SMB;6;22.52;5
AST004410;17/6/2023;545.11;Direct_B2B;SMB;12;12.65;5
AST004411;27/12/2022;333.14;Retail_Partner;Enterprise;12;24.26;5
AST004412;10/11/2023;818.89;Auction;SMB;6;17.07;4.8
AST004414;11/9/2024;2805.85;Direct_B2B;Government;12;49.79;5
AST004415;7/10/2021;281.68;Export;SMB;6;23.76;5
AST004416;9/4/2020;315.84;Direct_B2B;SMB;6;17.33;4.3
AST004420;16/1/2022;404.49;Retail_Partner;SMB;12;29.05;5
AST004421;10/5/2022;390.48;Direct_B2B;SMB;6;14.1;4.8
AST004422;7/9/2023;472.61;Retail_Partner;Education;12;7.97;4.7
AST004423;16/10/2023;571.28;Auction;Government;6;16.39;5
AST004424;3/10/2021;375.62;Direct_B2B;SMB;6;13.22;4.7
AST004426;20/6/2023;753.58;Retail_Partner;SMB;12;13.13;4.7
AST004428;28/3/2022;376.51;Direct_B2B;Enterprise;12;21.42;4.4
AST004429;20/12/2020;264.14;Online_Marketplace;Consumer;3;24.67;4.6
AST004430;9/4/2023;217.71;Online_Marketplace;Government;6;23.94;4.8
AST004431;14/7/2023;170.86;Auction;Enterprise;6;16.5;5
AST004432;12/10/2023;557.68;Retail_Partner;Enterprise;12;12.76;5
AST004434;15/3/2022;230.16;Online_Marketplace;Education;6;19.95;4.9
AST004436;22/12/2021;283.97;Online_Marketplace;SMB;6;28.83;5
AST004437;7/11/2020;175.67;Online_Marketplace;Enterprise;3;10.77;4.8
AST004438;11/10/2024;766.56;Direct_B2B;SMB;12;23.68;5
AST004439;9/8/2023;419.47;Online_Marketplace;Education;6;15.69;5
AST004440;12/12/2023;2104.57;Direct_B2B;SMB;12;59.51;5
AST004441;24/5/2024;796.64;Direct_B2B;Enterprise;12;15.73;5
AST004442;28/9/2024;519.52;Direct_B2B;Consumer;12;22.38;5
AST004446;25/9/2022;419.64;Direct_B2B;Enterprise;12;21.98;5
AST004447;27/6/2020;234.65;Online_Marketplace;Education;3;16.94;4.5
AST004448;21/12/2023;445.45;Export;SMB;12;27.38;5
AST004449;31/10/2021;299.65;Online_Marketplace;SMB;6;22.51;4.9
AST004452;4/1/2022;420.09;Online_Marketplace;Education;3;15.16;4.2
AST004454;24/12/2022;552.66;Direct_B2B;Education;6;17.71;5
AST004455;31/3/2021;181.01;Direct_B2B;Enterprise;6;9.11;4.8
AST004456;23/5/2021;255.93;Online_Marketplace;Enterprise;6;29.11;5
AST004460;1/8/2023;230.68;Direct_B2B;SMB;12;20.35;5
AST004461;1/9/2023;445.22;Direct_B2B;Government;12;6.66;5
AST004464;18/5/2022;568.33;Direct_B2B;Enterprise;12;14.11;4.8
AST004465;7/10/2023;485.82;Online_Marketplace;Education;3;25.24;5
AST004468;16/6/2021;552.52;Online_Marketplace;Government;3;17.26;4.5
AST004470;15/1/2023;443.57;Retail_Partner;Government;12;15.11;5
AST004472;3/7/2022;534.83;Retail_Partner;SMB;6;15.91;4.2
AST004473;30/1/2024;823.34;Online_Marketplace;SMB;6;15.96;4.7
AST004475;3/5/2021;236.78;Direct_B2B;Government;6;21.68;4
AST004476;28/11/2024;659.04;Direct_B2B;Education;12;14.72;5
AST004478;9/9/2022;531.92;Direct_B2B;SMB;12;14.6;5
AST004479;27/8/2020;183.5;Online_Marketplace;Enterprise;3;20.82;5
AST004481;26/2/2023;361.37;Direct_B2B;SMB;6;23.8;4.5
AST004483;4/6/2022;362.71;Direct_B2B;Education;12;16.19;5
AST004485;15/11/2022;756.13;Auction;Education;6;13.4;5
AST004486;25/12/2023;376.7;Direct_B2B;Enterprise;12;26.92;5
AST004488;23/6/2023;2219.36;Export;Government;12;52.14;5
AST004490;8/9/2024;324.04;Direct_B2B;Education;12;23.01;5
AST004493;29/8/2021;322.32;Auction;Education;6;20.38;5
AST004494;29/4/2021;296.52;Direct_B2B;SMB;6;13.52;4.6
AST004495;24/12/2022;457.26;Online_Marketplace;Education;6;15.25;4.7
AST004498;26/6/2022;224.11;Export;Government;12;10.66;5
AST004501;2/4/2023;598.49;Direct_B2B;Enterprise;12;14.37;5
AST004502;11/10/2023;596.22;Direct_B2B;SMB;12;14.83;4.9
AST004504;8/8/2021;265.85;Online_Marketplace;SMB;6;25.08;4.9
AST004508;22/9/2022;488.9;Export;SMB;12;27.27;5
AST004509;23/8/2021;1510.97;Direct_B2B;Enterprise;12;56.51;5
AST004510;13/11/2024;806.48;Retail_Partner;Enterprise;12;15.29;5
AST004511;26/6/2020;221.33;Online_Marketplace;SMB;3;23.04;4.4
AST004512;12/3/2023;443.66;Direct_B2B;SMB;12;28.12;4.7
AST004513;12/9/2020;294.68;Direct_B2B;SMB;12;25.77;5
AST004517;15/2/2024;760.97;Auction;Consumer;6;17.57;4.7
AST004518;16/1/2024;470.35;Retail_Partner;Enterprise;12;29.48;5
AST004521;13/9/2022;220.1;Direct_B2B;Government;6;10.24;4.8
AST004524;1/9/2024;509.66;Direct_B2B;SMB;12;24.7;5
AST004525;30/10/2022;352.77;Direct_B2B;Enterprise;12;16.01;5
AST004528;16/3/2023;386.83;Online_Marketplace;Education;6;25.53;5
AST004529;18/1/2024;703.7;Retail_Partner;Education;12;16.96;5
AST004531;27/11/2023;599.44;Direct_B2B;SMB;12;16.84;5
AST004532;6/4/2022;447.54;Retail_Partner;Consumer;6;15.76;4.4
AST004533;19/3/2022;238.37;Online_Marketplace;Education;6;17.07;5
AST004535;19/4/2020;1004.43;Auction;Consumer;6;47.2;4.5
AST004536;13/6/2023;457.85;Online_Marketplace;Enterprise;6;12.33;4.7
AST004539;27/3/2021;369.1;Direct_B2B;SMB;6;17.44;4.7
AST004543;28/12/2021;369.61;Direct_B2B;Enterprise;6;12.58;4.6
AST004544;1/9/2022;1641.85;Direct_B2B;SMB;12;46.57;5
AST004545;5/3/2022;163.88;Direct_B2B;SMB;12;16.6;4.3
AST004547;12/4/2023;285.3;Direct_B2B;Enterprise;6;8.78;4.4
AST004549;27/5/2021;104.64;Direct_B2B;SMB;6;9.01;4.4
AST004550;6/7/2023;281.57;Retail_Partner;Enterprise;12;10.9;5
AST004551;23/4/2023;371.18;Online_Marketplace;Education;6;10.46;4.3
AST004552;4/9/2021;1083.46;Direct_B2B;Government;6;51.09;4.7
AST004555;12/3/2023;450.16;Direct_B2B;Enterprise;12;16.48;5
AST004556;21/12/2021;158.5;Direct_B2B;Enterprise;12;22.15;5
AST004557;20/7/2021;306.29;Auction;Enterprise;3;15.5;4.7
AST004559;21/8/2024;813.35;Online_Marketplace;Enterprise;6;23.17;5
AST004561;3/4/2023;648.33;Direct_B2B;Enterprise;12;13.91;5
AST004563;4/4/2022;563.01;Online_Marketplace;Government;6;13.18;5
AST004564;17/7/2021;318.04;Direct_B2B;Enterprise;12;29.34;5
AST004565;23/9/2024;269.23;Direct_B2B;Enterprise;12;23.75;4.9
AST004566;13/5/2022;446.23;Direct_B2B;Enterprise;6;14.25;4.7
AST004568;12/4/2023;628.61;Online_Marketplace;SMB;3;13.68;4.7
AST004569;14/6/2023;501.08;Online_Marketplace;Enterprise;6;14.78;5
AST004572;24/9/2022;157.42;Direct_B2B;SMB;12;23.18;5
AST004575;25/3/2024;1035.81;Direct_B2B;Education;12;13.7;5
AST004577;21/5/2022;225.76;Auction;Education;6;19.55;4.4
AST004578;28/7/2023;458.7;Auction;Enterprise;6;27.49;5
AST004580;12/5/2022;319.39;Online_Marketplace;Government;3;16.03;4.6
AST004583;30/7/2023;220.03;Direct_B2B;Enterprise;12;10.37;5
AST004586;22/2/2021;423.14;Online_Marketplace;SMB;3;17.73;4.3
AST004588;24/7/2022;175.79;Online_Marketplace;Enterprise;6;18.42;4.5
AST004589;3/3/2020;231.6;Online_Marketplace;Education;3;21.03;4.8
AST004590;16/10/2024;958.53;Direct_B2B;Government;12;15.74;4.7
AST004594;27/7/2023;253.38;Direct_B2B;Government;12;19.7;5
AST004595;3/10/2021;141.39;Direct_B2B;Enterprise;12;18.03;4.9
AST004597;12/8/2023;661.66;Online_Marketplace;Enterprise;6;15.49;5
AST004598;24/9/2024;2231.5;Direct_B2B;Education;12;57.11;5
AST004602;5/4/2021;271.39;Auction;Enterprise;3;24.59;4.7
AST004603;12/8/2022;373.01;Direct_B2B;Education;12;20.03;4.8
AST004604;6/10/2024;3079.68;Online_Marketplace;Enterprise;6;58.14;5
AST004605;3/10/2023;369.02;Direct_B2B;SMB;12;7.08;5
AST004606;29/8/2022;400.99;Online_Marketplace;Education;3;13.17;4.5
AST004610;22/7/2022;389.16;Direct_B2B;SMB;12;28.8;5
AST004611;18/7/2023;486.86;Export;Enterprise;12;12.11;5
AST004612;14/5/2024;2174.99;Export;Government;12;44.86;5
AST004614;31/12/2020;135.08;Direct_B2B;SMB;12;17.48;5
AST004615;23/5/2022;354.38;Direct_B2B;Education;6;15.46;4.9
AST004616;10/12/2021;403.3;Direct_B2B;SMB;12;26.48;4.8
AST004623;29/7/2024;867.35;Retail_Partner;Government;12;15.89;5
AST004625;14/7/2021;258.71;Online_Marketplace;Enterprise;3;29.58;4.5
AST004627;22/7/2024;584.59;Online_Marketplace;Education;6;12.66;5
AST004628;1/9/2023;425.52;Online_Marketplace;Enterprise;6;20.28;5
AST004629;30/7/2024;942.16;Online_Marketplace;SMB;6;12.61;5
AST004630;7/9/2023;1050.17;Online_Marketplace;Enterprise;6;15.24;5
AST004632;4/10/2023;639.38;Direct_B2B;Enterprise;12;15.51;5
AST004633;23/6/2022;353.99;Online_Marketplace;Enterprise;6;12.2;4.8
AST004634;19/6/2023;605.5;Auction;Enterprise;6;24.15;5
AST004637;8/11/2023;565.84;Auction;Education;6;13.77;4.6
AST004639;16/3/2024;277.98;Retail_Partner;Enterprise;12;18.59;5
AST004640;23/6/2021;156.71;Direct_B2B;Enterprise;6;11.7;4.7
AST004643;30/9/2021;368.36;Retail_Partner;Enterprise;6;20.75;5
AST004644;7/7/2022;557.41;Direct_B2B;Enterprise;12;16.48;5
AST004645;9/4/2020;262.26;Retail_Partner;Enterprise;6;29.74;4.6
AST004647;12/5/2024;874.5;Retail_Partner;Enterprise;12;12.34;4.7
AST004648;25/8/2021;2294.67;Retail_Partner;Education;12;43.99;5
AST004649;20/4/2021;406.35;Online_Marketplace;Enterprise;6;25.82;5
AST004650;15/7/2022;363.67;Direct_B2B;Enterprise;6;17.32;4.7
AST004653;11/6/2023;527.51;Auction;SMB;6;15.29;5
AST004654;20/8/2021;1406.93;Auction;Enterprise;6;54.82;5
AST004655;18/11/2022;606.42;Retail_Partner;Enterprise;12;17.01;4.7
AST004656;30/3/2020;187.27;Direct_B2B;SMB;6;25.25;5
AST004657;28/3/2021;346;Direct_B2B;Enterprise;6;17.87;4.8
AST004658;10/8/2024;3890.11;Retail_Partner;Enterprise;12;56.1;5
AST004661;30/11/2020;258.7;Direct_B2B;Education;6;24.98;4.9
AST004662;14/9/2022;377.09;Retail_Partner;Enterprise;6;16.85;4.9
AST004663;10/10/2020;335.82;Direct_B2B;Education;6;13.71;4.8
AST004664;31/1/2023;252.4;Online_Marketplace;Education;6;16.99;5
AST004666;23/2/2021;1476.74;Direct_B2B;Consumer;6;45.27;4.8
AST004669;8/7/2022;708.54;Online_Marketplace;Enterprise;6;14.61;4.5
AST004670;23/8/2021;544.45;Retail_Partner;Enterprise;12;27.89;5
AST004671;10/6/2022;392.31;Retail_Partner;Enterprise;12;25.46;4.9
AST004672;20/6/2024;608.93;Auction;Government;6;22.46;5
AST004673;8/1/2022;408.31;Online_Marketplace;SMB;6;25.81;5
AST004674;28/9/2024;498.8;Online_Marketplace;SMB;6;21.34;5
AST004678;3/11/2021;309.74;Direct_B2B;Enterprise;12;26.58;5
AST004679;8/11/2023;411.74;Direct_B2B;Government;12;24.84;5
AST004681;16/6/2022;1681.16;Online_Marketplace;Enterprise;6;40.65;5
AST004682;5/9/2021;1810.13;Auction;Education;6;56.8;5
AST004683;13/11/2023;583.14;Direct_B2B;Enterprise;12;29.07;5
AST004684;11/3/2020;205.4;Online_Marketplace;Government;3;20.58;4.6
AST004685;30/5/2022;233.33;Online_Marketplace;Government;3;9.27;4.3
AST004688;4/12/2023;628.89;Direct_B2B;Enterprise;12;13.94;5
AST004690;11/7/2021;313.07;Retail_Partner;SMB;6;29.17;5
AST004691;18/2/2021;138.19;Auction;Enterprise;6;21.28;5
AST004693;22/12/2021;665.82;Export;SMB;12;13.44;5
AST004694;8/1/2022;352.43;Online_Marketplace;Education;3;16.99;4.4
AST004696;4/7/2022;1862.9;Direct_B2B;Consumer;12;42.45;5
AST004700;23/3/2022;304.95;Online_Marketplace;Enterprise;6;24.54;5
AST004701;24/4/2022;221.51;Retail_Partner;Enterprise;12;8.05;4.8
AST004702;17/6/2023;310.6;Direct_B2B;Government;12;8.24;5
AST004703;1/2/2020;255.35;Online_Marketplace;Enterprise;3;26.8;4.6
AST004704;10/4/2020;265.63;Retail_Partner;Consumer;6;14.58;4.1
AST004705;25/3/2024;500.83;Online_Marketplace;Enterprise;6;22.52;4.7
AST004707;23/5/2024;739.72;Direct_B2B;Enterprise;12;20.27;4.7
AST004710;28/4/2024;658.48;Retail_Partner;SMB;12;12.59;5
AST004713;29/12/2023;1949.01;Retail_Partner;Enterprise;12;48.69;5
AST004714;1/8/2021;282.96;Retail_Partner;Government;6;25.77;5
AST004715;26/12/2022;582.37;Direct_B2B;Enterprise;12;27.47;5
AST004716;16/1/2024;782.12;Export;Enterprise;12;16.51;5
AST004717;27/6/2022;471.7;Auction;Education;6;14.07;4.6
AST004718;9/9/2023;726.12;Retail_Partner;Enterprise;12;16.76;5
AST004723;17/2/2022;354.86;Direct_B2B;Enterprise;6;12.3;4.6
AST004724;8/3/2021;272.4;Direct_B2B;Enterprise;6;14.06;4.2
AST004729;15/7/2022;1532.8;Online_Marketplace;Enterprise;6;49.68;4.4
AST004730;29/3/2020;285.78;Direct_B2B;Enterprise;6;12.06;4.9
AST004731;14/6/2022;2112.25;Direct_B2B;Enterprise;12;56.36;5
AST004732;17/4/2021;129.95;Retail_Partner;SMB;12;20.13;5
AST004734;15/5/2023;664;Export;Enterprise;12;14.08;5
AST004737;27/1/2023;621.14;Auction;Enterprise;6;16.98;5
AST004738;7/1/2022;485.48;Direct_B2B;Enterprise;6;17.69;4.7
AST004739;27/8/2023;472.98;Online_Marketplace;Education;6;22.8;5
AST004741;15/10/2024;1057.06;Direct_B2B;Enterprise;12;12.77;5
AST004742;26/12/2022;663.34;Online_Marketplace;Consumer;6;23.99;5
AST004743;31/5/2023;2382.86;Online_Marketplace;Enterprise;6;48.09;5
AST004744;12/3/2020;989.86;Auction;Enterprise;6;54.31;5
AST004750;23/1/2023;342.9;Online_Marketplace;Education;6;19.62;5
AST004752;18/8/2021;317.37;Online_Marketplace;SMB;6;23.33;5
AST004753;11/4/2024;458.16;Direct_B2B;Government;12;29.03;5
AST004755;20/5/2020;270.74;Online_Marketplace;Government;3;21.55;4.8
AST004756;4/8/2024;486.22;Retail_Partner;Education;12;8.74;5
AST004758;3/6/2023;502.26;Direct_B2B;Enterprise;12;27.99;5
AST004759;10/8/2024;390.09;Direct_B2B;Enterprise;12;20.18;5
AST004761;3/11/2022;163.08;Retail_Partner;Enterprise;12;23.91;5
AST004762;22/9/2023;540.63;Auction;Education;6;26.7;5
AST004763;5/9/2024;839.15;Retail_Partner;Education;12;15.2;5
AST004764;29/11/2023;3142.39;Direct_B2B;Enterprise;12;42.79;5
AST004766;5/11/2023;398.45;Retail_Partner;SMB;12;23.55;5
AST004767;24/12/2023;467.37;Online_Marketplace;Enterprise;3;12.9;4.1
AST004771;28/2/2023;409.56;Auction;SMB;6;16.05;5
AST004772;17/10/2024;363.92;Retail_Partner;Enterprise;12;16.56;5
AST004773;3/10/2022;526.75;Online_Marketplace;Enterprise;6;16.94;4.8
AST004774;18/12/2022;279.04;Export;Enterprise;6;24.22;4.3
AST004776;16/4/2023;774.51;Online_Marketplace;SMB;6;12.92;4.9
AST004777;18/9/2021;321.49;Online_Marketplace;Enterprise;6;21.35;4.8
AST004779;11/4/2022;318.62;Online_Marketplace;SMB;3;15.67;4.8
AST004781;15/7/2021;170.83;Export;Government;6;11.27;4.8
AST004782;19/6/2022;333.69;Auction;Government;6;26.74;5
AST004784;15/11/2022;275.89;Direct_B2B;Enterprise;12;10.38;4.6
AST004785;25/6/2024;544.26;Online_Marketplace;Government;6;17.63;4.5
AST004789;25/11/2022;601.85;Auction;Enterprise;6;13.9;4.9
AST004792;2/4/2024;428.18;Online_Marketplace;SMB;6;20.04;4.8
AST004793;17/6/2021;1423.61;Direct_B2B;SMB;12;40.2;5
AST004797;7/8/2022;641.14;Retail_Partner;Government;12;17.82;5
AST004798;25/11/2023;2654.35;Online_Marketplace;Enterprise;6;55.71;5
AST004799;15/6/2022;415.82;Direct_B2B;SMB;12;22.57;5
AST004801;6/6/2020;209.93;Direct_B2B;Enterprise;6;20.2;4.2
AST004803;1/1/2022;205.35;Auction;SMB;3;8.04;4.5
AST004807;4/9/2020;140.03;Direct_B2B;SMB;6;23.14;4.8
AST004808;7/8/2021;1609.64;Retail_Partner;Enterprise;12;54.4;5
AST004809;2/5/2023;679.46;Direct_B2B;SMB;12;13.25;5
AST004810;27/11/2023;737.56;Direct_B2B;Enterprise;12;15.88;4.9
AST004811;3/3/2023;372.22;Direct_B2B;Consumer;12;29.99;5
AST004812;20/9/2023;637.64;Direct_B2B;Enterprise;12;12.11;5
AST004818;30/7/2023;2336.49;Online_Marketplace;Consumer;6;57.14;4.7
AST004820;16/7/2020;112.34;Online_Marketplace;SMB;6;19.71;4.3
AST004821;5/7/2023;359.79;Online_Marketplace;SMB;6;23.52;5
AST004822;13/8/2024;222.35;Online_Marketplace;Enterprise;6;22.26;4.8
AST004824;22/8/2021;1643.52;Direct_B2B;SMB;12;48.84;5
AST004825;30/6/2021;504.2;Online_Marketplace;Enterprise;3;17.31;4.9
AST004827;26/3/2024;910.26;Retail_Partner;Education;12;16.13;5
AST004830;2/4/2022;154.46;Auction;Enterprise;6;19.96;5
AST004831;20/4/2024;777.4;Online_Marketplace;Enterprise;6;15.16;5
AST004832;3/6/2023;1879.29;Retail_Partner;Enterprise;12;48.08;4.8
AST004833;26/6/2020;359.6;Direct_B2B;SMB;6;12.69;4.6
AST004836;23/1/2022;696.07;Retail_Partner;SMB;12;15.92;4.5
AST004838;16/9/2022;555.7;Direct_B2B;SMB;12;15.05;5
AST004839;9/8/2021;274.14;Online_Marketplace;SMB;6;27.82;4.9
AST004841;28/3/2023;531.15;Direct_B2B;Education;12;24.77;5
AST004842;13/1/2022;577.41;Retail_Partner;SMB;12;13.34;5
AST004845;26/11/2022;449.06;Retail_Partner;SMB;6;15.96;4.5
AST004847;12/2/2022;489.78;Online_Marketplace;Enterprise;3;16.48;5
AST004849;2/10/2024;940.48;Online_Marketplace;SMB;6;24.22;5
AST004850;4/6/2023;183.44;Auction;Enterprise;6;22.82;4.9
AST004851;30/6/2022;554.7;Retail_Partner;Enterprise;12;15.05;5
AST004854;14/10/2020;289.22;Retail_Partner;Enterprise;6;17.35;4.8
AST004855;10/9/2021;216.62;Auction;Enterprise;6;17.73;5
AST004857;14/4/2022;266.68;Direct_B2B;Enterprise;12;23.12;4.5
AST004858;27/7/2022;522.98;Direct_B2B;Consumer;12;15.21;5
AST004859;26/9/2020;118.79;Online_Marketplace;Enterprise;6;17.49;4.9
AST004862;9/9/2021;113.35;Direct_B2B;Government;12;16.14;4.7
AST004863;5/2/2023;532.3;Online_Marketplace;SMB;6;14.2;4.5
AST004865;18/4/2024;2373.16;Online_Marketplace;SMB;6;55;5
AST004866;18/6/2024;388.6;Retail_Partner;Education;12;28.54;5
AST004867;18/2/2022;349.45;Retail_Partner;Enterprise;6;20.54;4.3
AST004868;27/8/2021;1730.69;Online_Marketplace;Education;6;56.63;5
AST004873;10/9/2022;589.88;Direct_B2B;Government;12;17.52;5
AST004875;27/7/2023;654.75;Direct_B2B;Enterprise;12;12.1;5
AST004878;28/7/2024;2780.32;Export;Enterprise;12;40.77;5
AST004879;6/10/2022;2473.65;Retail_Partner;SMB;12;52.57;5
AST004880;16/12/2021;514.92;Online_Marketplace;SMB;3;13.79;4.8
AST004881;19/7/2023;395.2;Online_Marketplace;SMB;3;20.6;4.6
AST004882;29/9/2022;327.08;Online_Marketplace;Enterprise;6;6.66;4.2
AST004883;16/11/2023;417.4;Online_Marketplace;SMB;6;10.46;5
AST004884;30/9/2023;389.62;Retail_Partner;Education;12;20.04;5
AST004885;22/5/2023;263.12;Export;Enterprise;12;17.44;5
AST004886;13/9/2022;452.39;Online_Marketplace;Government;3;15.46;4.8
AST004887;28/9/2023;553.28;Retail_Partner;Enterprise;12;16.3;5
AST004888;30/4/2021;124.93;Online_Marketplace;Education;6;18.06;4.7
AST004894;11/10/2023;735.94;Direct_B2B;Education;12;16.34;4.9
AST004895;28/5/2020;144.52;Direct_B2B;Enterprise;12;22.91;5
AST004897;14/4/2023;2495.42;Direct_B2B;Enterprise;12;50.6;5
AST004898;15/10/2023;466.92;Retail_Partner;Consumer;12;20.8;5
AST004900;28/5/2023;587.18;Direct_B2B;Government;12;25.78;4.8
AST004902;14/4/2022;2158.87;Online_Marketplace;SMB;6;52.36;4.5
AST004903;21/4/2022;1461.46;Online_Marketplace;SMB;6;48.73;4.4
AST004905;11/6/2020;194.87;Online_Marketplace;Enterprise;3;24.76;4
AST004908;3/4/2023;399.51;Direct_B2B;Education;6;13.17;4.1
AST004909;20/9/2023;2535.21;Auction;Education;6;46.59;5
AST004910;26/1/2022;716.53;Export;Education;12;12.78;4.8
AST004911;8/8/2023;646.7;Retail_Partner;Enterprise;12;13.08;4.9
AST004912;27/1/2021;378.62;Online_Marketplace;Enterprise;6;12.25;4
AST004913;9/6/2024;859.19;Retail_Partner;SMB;12;14.15;4.8
AST004914;8/5/2020;330.25;Auction;Enterprise;3;13.93;4.7
AST004915;11/10/2024;341;Online_Marketplace;Education;6;10.49;5
AST004919;29/7/2022;566.71;Direct_B2B;SMB;12;13;5
AST004920;3/9/2022;486.45;Auction;Education;3;16.48;4.6
AST004925;7/10/2021;256.41;Retail_Partner;Enterprise;6;26.52;4.7
AST004930;6/7/2024;346.72;Auction;Government;6;8.43;4.6
AST004931;10/4/2021;386.72;Online_Marketplace;Enterprise;3;12.24;4
AST004936;28/7/2023;630;Online_Marketplace;Education;6;17.81;5
AST004937;29/8/2022;524.05;Direct_B2B;Consumer;12;15.29;5
AST004938;25/4/2020;311.3;Auction;Enterprise;3;13.81;5
AST004944;8/10/2022;422.93;Direct_B2B;SMB;6;8.98;5
AST004945;24/11/2020;251.08;Direct_B2B;Enterprise;6;28.18;4.8
AST004946;21/8/2020;325.85;Direct_B2B;Enterprise;6;12.88;5
AST004947;24/12/2021;390.14;Direct_B2B;SMB;6;29.07;4
AST004948;12/2/2023;202.37;Export;Education;12;21.23;5
AST004950;25/6/2021;1460.56;Online_Marketplace;Government;3;50.84;5
AST004951;19/8/2022;326.63;Direct_B2B;SMB;6;14.75;5
AST004952;15/9/2022;2003.75;Export;Enterprise;6;57.94;4.8
AST004954;17/4/2023;793.72;Retail_Partner;Government;12;15.78;5
AST004955;8/11/2022;431.65;Direct_B2B;Enterprise;6;17.17;4.4
AST004959;10/4/2024;2674.11;Auction;Enterprise;6;46.87;4.8
AST004961;2/11/2022;549.46;Online_Marketplace;Enterprise;6;12.96;4.5
AST004963;30/4/2020;1364.36;Online_Marketplace;Enterprise;6;51.68;5
AST004964;26/5/2022;535.85;Retail_Partner;Enterprise;12;28.38;4.9
AST004965;16/12/2020;241.01;Online_Marketplace;SMB;3;9;4.8
