asset_id,equipment_type,region,carbon_savings_kg,lifecycle_extension_years,refurbishment_success
ITAD-008918,Tablet,Asia Pacific,16.95,0.0,False
ITAD-008919,Monitor,Latin America,215.17,2.79,True
ITAD-008920,Smartphone,Latin America,20.58,1.71,True
ITAD-008921,Server,Europe,703.06,3.26,True
ITAD-008922,Laptop,Asia Pacific,318.9,2.06,True
ITAD-008923,Desktop,Europe,403.9,1.65,True
ITAD-008924,Monitor,North America,239.35,2.3,True
ITAD-008925,Desktop,Asia Pacific,357.19,2.12,True
ITAD-008926,Monitor,Asia Pacific,131.67,2.89,True
ITAD-008927,Laptop,Asia Pacific,172.31,1.19,False
ITAD-008928,Smartphone,Latin America,52.8,1.78,True
ITAD-008929,Tablet,Asia Pacific,90.11,3.19,True
ITAD-008930,Smartphone,North America,34.02,0.8,False
ITAD-008931,Printer,Latin America,178.2,1.94,True
ITAD-008932,Desktop,Latin America,458.77,1.93,True
ITAD-008933,Laptop,North America,220.76,1.82,True
ITAD-008934,Server,North America,666.06,3.48,True
ITAD-008935,Desktop,Asia Pacific,487.03,1.56,True
ITAD-008936,Smartphone,North America,45.29,2.1,True
ITAD-008937,Monitor,Latin America,139.01,1.71,True
ITAD-008938,Server,North America,821.72,1.7,True
ITAD-008939,Monitor,Europe,234.92,2.2,True
ITAD-008940,Printer,Asia Pacific,144.37,1.79,True
ITAD-008941,Monitor,Asia Pacific,189.15,2.43,True
ITAD-008942,Monitor,North America,128.39,3.14,True
ITAD-008943,Printer,North America,180.78,1.43,False
ITAD-008944,Monitor,Europe,190.9,1.64,True
ITAD-008945,Monitor,Asia Pacific,163.62,2.51,True
ITAD-008946,Tablet,North America,82.7,1.65,True
ITAD-008947,Smartphone,Europe,40.71,2.09,True
ITAD-008948,Desktop,North America,441.64,3.05,True
ITAD-008949,Laptop,Asia Pacific,245.02,2.78,True
ITAD-008950,Printer,North America,334.25,2.83,True
ITAD-008951,Printer,North America,44.93,0.0,False
ITAD-008952,Smartphone,Asia Pacific,26.67,2.01,True
ITAD-008953,Printer,Europe,277.76,2.24,True
ITAD-008954,Smartphone,Europe,11.56,0.0,False
ITAD-008955,Desktop,North America,475.45,1.85,True
ITAD-008956,Laptop,North America,335.01,3.47,True
ITAD-008957,Printer,Asia Pacific,249.64,3.12,True
ITAD-008958,Laptop,Asia Pacific,190.78,2.87,True
ITAD-008959,Tablet,Asia Pacific,11.51,0.0,False
ITAD-008960,Smartphone,North America,49.95,2.12,True
ITAD-008961,Server,North America,750.4,2.68,True
ITAD-008962,Tablet,Asia Pacific,63.97,1.75,True
ITAD-008963,Smartphone,Asia Pacific,4.97,0.0,False
ITAD-008964,Monitor,North America,246.5,2.73,True
ITAD-008965,Laptop,Latin America,58.46,0.0,False
ITAD-008966,Smartphone,Europe,41.68,2.41,True
ITAD-008967,Smartphone,Europe,29.39,2.29,True
ITAD-008968,Monitor,North America,212.04,2.49,True
ITAD-008969,Smartphone,Asia Pacific,25.69,0.82,False
ITAD-008970,Smartphone,Latin America,47.58,2.74,True
ITAD-008971,Smartphone,Asia Pacific,25.72,2.12,True
ITAD-008972,Printer,Asia Pacific,230.27,2.75,True
ITAD-008973,Server,North America,1044.95,3.05,True
ITAD-008974,Server,Asia Pacific,1019.83,2.37,True
ITAD-008975,Smartphone,North America,45.42,2.52,True
ITAD-008976,Printer,North America,298.89,3.34,True
ITAD-008977,Monitor,Europe,140.93,2.14,True
ITAD-008978,Laptop,Latin America,288.47,2.27,True
ITAD-008979,Printer,North America,293.85,1.52,True
ITAD-008980,Tablet,Europe,63.66,2.19,True
ITAD-008981,Laptop,North America,261.13,3.4,True
ITAD-008982,Smartphone,North America,49.36,1.53,True
ITAD-008983,Laptop,Europe,304.47,1.74,True
ITAD-008984,Laptop,Middle East & Africa,216.0,1.27,False
ITAD-008985,Laptop,Asia Pacific,285.24,1.98,True
ITAD-008986,Desktop,Asia Pacific,285.84,2.34,True
ITAD-008987,Smartphone,Asia Pacific,21.8,1.94,True
ITAD-008988,Tablet,Europe,79.26,2.07,True
ITAD-008989,Printer,Europe,199.56,2.51,True
ITAD-008990,Monitor,Europe,139.81,2.23,True
ITAD-008991,Tablet,Asia Pacific,69.9,0.87,False
ITAD-008992,Laptop,North America,327.95,3.32,True
ITAD-008993,Laptop,Middle East & Africa,251.86,2.96,True
ITAD-008994,Monitor,Latin America,202.25,1.59,True
ITAD-008995,Tablet,North America,9.11,0.0,False
ITAD-008996,Laptop,Europe,280.01,2.77,True
ITAD-008997,Smartphone,Asia Pacific,66.21,2.96,True
ITAD-008998,Monitor,Latin America,237.38,1.63,True
ITAD-008999,Printer,Europe,268.03,3.15,True
ITAD-009000,Laptop,Europe,197.29,0.97,False
ITAD-009001,Laptop,North America,180.94,3.34,True
ITAD-009002,Monitor,Europe,32.95,0.0,False
ITAD-009003,Server,North America,792.81,2.73,True
ITAD-009004,Monitor,Europe,129.79,1.93,True
ITAD-009005,Server,North America,782.97,2.94,True
ITAD-009006,Server,Europe,737.14,1.84,True
ITAD-009007,Laptop,Europe,283.79,2.23,False
ITAD-009008,Printer,Asia Pacific,143.86,2.59,True
ITAD-009009,Laptop,North America,204.3,2.16,True
ITAD-009010,Smartphone,Latin America,62.77,3.44,True
ITAD-009011,Desktop,Europe,415.49,1.97,True
ITAD-009012,Monitor,Europe,214.17,1.89,True
ITAD-009013,Smartphone,Asia Pacific,54.5,1.94,True
ITAD-009014,Printer,North America,242.95,2.5,True
ITAD-009015,Printer,North America,136.52,1.88,True
ITAD-009016,Smartphone,North America,57.61,2.75,True
ITAD-009017,Printer,Asia Pacific,177.56,3.45,True
ITAD-009018,Smartphone,Asia Pacific,43.27,3.22,True
ITAD-009019,Desktop,Asia Pacific,433.88,2.5,True
ITAD-009020,Server,North America,817.26,2.65,True
ITAD-009021,Laptop,Asia Pacific,196.37,2.11,True
ITAD-009022,Printer,North America,32.89,0.0,False
ITAD-009023,Laptop,North America,328.89,2.68,True
ITAD-009024,Smartphone,North America,6.81,0.0,False
ITAD-009025,Printer,Latin America,179.26,2.09,True
ITAD-009026,Server,Latin America,920.04,2.94,True
ITAD-009027,Smartphone,Asia Pacific,4.2,0.0,False
ITAD-009028,Monitor,Europe,151.28,2.36,True
ITAD-009029,Monitor,Europe,156.26,2.44,True
ITAD-009030,Monitor,Europe,237.35,3.22,True
ITAD-009031,Tablet,Europe,101.36,2.01,True
ITAD-009032,Printer,Europe,292.9,3.42,True
ITAD-009033,Server,North America,774.76,1.52,False
ITAD-009034,Printer,North America,199.09,2.34,True
ITAD-009035,Monitor,North America,214.4,3.33,True
ITAD-009036,Desktop,Asia Pacific,281.43,1.74,True
ITAD-009037,Printer,Asia Pacific,35.79,0.0,False
ITAD-009038,Monitor,Middle East & Africa,180.46,1.55,True
ITAD-009039,Printer,North America,312.98,1.79,True
ITAD-009040,Tablet,North America,69.93,1.65,True
ITAD-009041,Smartphone,Asia Pacific,35.36,3.47,True
ITAD-009042,Tablet,Middle East & Africa,16.62,0.0,False
ITAD-009043,Server,North America,788.24,2.32,True
ITAD-009044,Smartphone,Europe,36.63,3.41,True
ITAD-009045,Tablet,Middle East & Africa,59.76,1.3,False
ITAD-009046,Printer,Europe,202.88,2.81,True
ITAD-009047,Tablet,Europe,92.59,1.94,True
ITAD-009048,Printer,Asia Pacific,173.22,1.84,True
ITAD-009049,Laptop,North America,218.1,3.42,True
ITAD-009050,Desktop,North America,447.67,2.47,True
ITAD-009051,Printer,North America,333.9,1.38,False
ITAD-009052,Monitor,Asia Pacific,146.68,2.74,True
ITAD-009053,Tablet,Europe,84.96,3.2,True
ITAD-009054,Monitor,Asia Pacific,165.71,3.18,True
ITAD-009055,Printer,Latin America,185.23,2.93,True
ITAD-009056,Tablet,Europe,55.18,0.62,False
ITAD-009057,Tablet,Europe,49.28,3.49,True
ITAD-009058,Server,North America,1224.58,1.87,True
ITAD-009059,Monitor,North America,199.59,1.18,False
ITAD-009060,Printer,Europe,34.97,0.0,False
ITAD-009061,Smartphone,North America,45.73,1.15,False
ITAD-009062,Printer,Europe,214.35,1.85,True
ITAD-009063,Tablet,Asia Pacific,56.87,3.27,True
ITAD-009064,Server,Latin America,1222.66,1.73,True
ITAD-009065,Desktop,North America,327.47,0.66,False
ITAD-009066,Smartphone,Latin America,66.44,3.44,True
ITAD-009067,Printer,North America,290.12,2.37,True
ITAD-009068,Laptop,North America,170.65,2.67,True
ITAD-009069,Printer,Asia Pacific,292.11,3.02,True
ITAD-009070,Server,Europe,1175.58,1.59,True
ITAD-009071,Desktop,North America,290.73,3.11,True
ITAD-009072,Printer,Asia Pacific,165.15,2.53,True
ITAD-009073,Smartphone,Asia Pacific,3.09,0.0,False
ITAD-009074,Desktop,North America,303.17,3.12,True
ITAD-009075,Tablet,Asia Pacific,64.46,2.24,True
ITAD-009076,Monitor,North America,141.29,2.52,True
ITAD-009077,Desktop,Europe,396.5,3.0,True
ITAD-009078,Smartphone,Latin America,51.52,3.06,True
ITAD-009079,Monitor,Europe,199.62,1.81,True
ITAD-009080,Smartphone,Asia Pacific,41.13,2.8,True
ITAD-009081,Smartphone,Asia Pacific,29.0,3.0,True
ITAD-009082,Smartphone,North America,59.07,1.93,True
ITAD-009083,Tablet,North America,57.24,2.39,True
ITAD-009084,Server,North America,972.25,2.7,True
ITAD-009085,Tablet,Asia Pacific,15.78,0.0,False
ITAD-009086,Smartphone,Asia Pacific,4.71,0.0,False
ITAD-009087,Monitor,Middle East & Africa,129.95,3.42,True
ITAD-009088,Smartphone,Asia Pacific,56.45,2.2,True
ITAD-009089,Server,North America,1223.66,1.67,True
ITAD-009090,Laptop,Asia Pacific,40.41,0.0,False
ITAD-009091,Tablet,Europe,14.06,0.0,False
ITAD-009092,Monitor,Europe,129.07,2.31,True
ITAD-009093,Smartphone,North America,30.21,1.19,False
ITAD-009094,Monitor,North America,168.18,3.11,True
ITAD-009095,Desktop,North America,406.22,3.5,True
ITAD-009096,Laptop,Asia Pacific,41.85,0.0,False
ITAD-009097,Smartphone,North America,29.24,1.51,True
ITAD-009098,Laptop,Asia Pacific,41.05,0.0,False
ITAD-009099,Printer,North America,52.09,0.0,False
ITAD-009100,Monitor,Europe,230.53,2.14,True
ITAD-009101,Monitor,Asia Pacific,127.8,2.87,True
ITAD-009102,Desktop,Europe,325.4,3.16,True
ITAD-009103,Monitor,Asia Pacific,117.96,2.79,True
ITAD-009104,Tablet,Asia Pacific,60.09,3.09,True
ITAD-009105,Printer,Europe,213.53,3.48,True
ITAD-009106,Tablet,Europe,92.41,2.46,True
ITAD-009107,Laptop,Europe,34.6,0.0,False
ITAD-009108,Laptop,North America,257.86,2.13,True
ITAD-009109,Laptop,Asia Pacific,226.37,2.72,True
ITAD-009110,Desktop,Asia Pacific,424.78,2.92,True
ITAD-009111,Server,North America,935.73,1.7,True
ITAD-009112,Desktop,North America,298.0,2.34,True
ITAD-009113,Server,Asia Pacific,1171.64,1.74,True
ITAD-009114,Monitor,Europe,193.13,2.06,True
ITAD-009115,Smartphone,Europe,33.4,1.55,True
ITAD-009116,Smartphone,Europe,48.95,0.65,False
ITAD-009117,Laptop,North America,188.3,2.82,True
ITAD-009118,Server,North America,796.81,2.05,True
ITAD-009119,Server,North America,976.29,2.69,True
ITAD-009120,Monitor,North America,149.26,2.59,True
ITAD-009121,Printer,North America,264.34,1.66,True
ITAD-009122,Server,Europe,827.45,2.18,True
ITAD-009123,Laptop,North America,261.61,3.27,True
ITAD-009124,Laptop,Europe,291.41,2.41,True
ITAD-009125,Tablet,Europe,73.71,2.89,True
ITAD-009126,Printer,Asia Pacific,217.49,2.35,True
ITAD-009127,Monitor,North America,158.56,1.89,True
ITAD-009128,Printer,Asia Pacific,285.99,1.99,True
ITAD-009129,Laptop,Europe,42.27,0.0,False
ITAD-009130,Desktop,Europe,434.19,1.7,True
ITAD-009131,Server,Europe,733.45,2.18,True
ITAD-009132,Monitor,Europe,157.97,2.1,True
ITAD-009133,Tablet,Middle East & Africa,72.97,0.73,False
ITAD-009134,Server,Asia Pacific,1173.16,1.7,True
ITAD-009135,Monitor,Europe,168.41,3.28,True
ITAD-009136,Printer,North America,287.94,1.78,True
ITAD-009137,Monitor,Asia Pacific,189.5,1.65,False
ITAD-009138,Monitor,Europe,44.92,0.0,False
ITAD-009139,Monitor,North America,35.21,0.0,False
ITAD-009140,Monitor,Asia Pacific,196.75,3.21,True
ITAD-009141,Monitor,North America,129.36,3.49,True
ITAD-009142,Laptop,North America,280.25,2.89,True
ITAD-009143,Smartphone,North America,43.68,0.58,False
ITAD-009144,Monitor,North America,152.95,3.19,True
ITAD-009145,Printer,Asia Pacific,255.99,3.44,True
ITAD-009146,Server,Asia Pacific,1243.58,1.21,False
ITAD-009147,Tablet,Asia Pacific,49.32,3.16,True
ITAD-009148,Printer,North America,303.21,2.2,True
ITAD-009149,Tablet,Asia Pacific,48.57,3.19,True
ITAD-009150,Printer,North America,213.95,2.94,True
ITAD-009151,Desktop,Europe,369.05,2.89,True
ITAD-009152,Tablet,Latin America,77.58,2.99,True
ITAD-009153,Monitor,Europe,233.59,1.02,False
ITAD-009154,Monitor,Asia Pacific,234.36,2.99,True
ITAD-009155,Printer,Europe,244.21,2.47,True
ITAD-009156,Laptop,Middle East & Africa,176.0,2.49,True
ITAD-009157,Laptop,North America,285.31,2.4,True
ITAD-009158,Smartphone,North America,9.18,0.0,False
ITAD-009159,Desktop,North America,481.99,2.38,True
ITAD-009160,Tablet,North America,59.6,3.11,True
ITAD-009161,Tablet,Asia Pacific,89.04,2.68,True
ITAD-009162,Tablet,North America,96.19,0.79,False
ITAD-009163,Laptop,Europe,329.5,3.31,True
ITAD-009164,Printer,Europe,243.31,3.49,True
ITAD-009165,Tablet,North America,16.94,0.0,False
ITAD-009166,Smartphone,North America,3.14,0.0,False
ITAD-009167,Tablet,North America,95.95,2.68,True
ITAD-009168,Desktop,Europe,337.96,2.75,True
ITAD-009169,Smartphone,Asia Pacific,11.09,0.0,False
ITAD-009170,Desktop,North America,348.75,1.68,True
ITAD-009171,Server,Europe,1081.62,2.96,True
ITAD-009172,Laptop,Europe,232.56,2.75,True
ITAD-009173,Monitor,North America,248.26,3.49,True
ITAD-009174,Tablet,Europe,77.53,1.68,True
ITAD-009175,Printer,Asia Pacific,286.88,1.75,True
ITAD-009176,Printer,Asia Pacific,210.14,2.05,True
ITAD-009177,Server,Europe,1129.47,2.51,True
ITAD-009178,Smartphone,Asia Pacific,35.01,0.91,False
ITAD-009179,Monitor,North America,40.84,0.0,False
ITAD-009180,Tablet,Asia Pacific,74.77,1.56,True
ITAD-009181,Server,North America,983.67,2.13,True
ITAD-009182,Desktop,Latin America,85.74,0.0,False
ITAD-009183,Desktop,Asia Pacific,440.24,2.59,True
ITAD-009184,Monitor,North America,137.95,1.37,False
ITAD-009185,Desktop,North America,374.88,1.12,False
ITAD-009186,Tablet,North America,75.96,1.5,False
ITAD-009187,Smartphone,North America,8.97,0.0,False
ITAD-009188,Server,Asia Pacific,825.36,2.33,True
ITAD-009189,Desktop,Europe,441.18,0.7,False
ITAD-009190,Printer,North America,275.84,2.85,True
ITAD-009191,Server,North America,692.53,2.96,True
ITAD-009192,Desktop,North America,408.82,1.23,False
ITAD-009193,Desktop,North America,493.87,1.99,True
ITAD-009194,Printer,North America,237.78,2.7,True
ITAD-009195,Tablet,North America,91.3,2.47,True
ITAD-009196,Tablet,North America,68.7,0.88,False
ITAD-009197,Desktop,Asia Pacific,54.09,0.0,False
ITAD-009198,Printer,North America,283.45,2.87,True
ITAD-009199,Server,North America,725.97,1.54,False
ITAD-009200,Laptop,Europe,276.39,3.19,True
ITAD-009201,Printer,North America,181.36,2.82,True
ITAD-009202,Server,North America,1019.82,2.65,True
ITAD-009203,Smartphone,North America,22.31,2.61,True
ITAD-009204,Desktop,Europe,53.71,0.0,False
ITAD-009205,Printer,Europe,266.67,2.44,True
ITAD-009206,Smartphone,North America,7.61,0.0,False
ITAD-009207,Smartphone,North America,8.78,0.0,False
ITAD-009208,Smartphone,Asia Pacific,57.69,1.58,False
ITAD-009209,Monitor,Asia Pacific,155.65,1.11,False
ITAD-009210,Server,Europe,1212.63,2.14,False
ITAD-009211,Server,Asia Pacific,996.03,1.82,True
ITAD-009212,Laptop,North America,269.21,0.84,False
ITAD-009213,Monitor,Europe,175.33,2.42,True
ITAD-009214,Monitor,Europe,243.77,3.07,True
ITAD-009215,Tablet,Europe,93.8,3.14,True
ITAD-009216,Desktop,Europe,59.08,0.0,False
ITAD-009217,Smartphone,Europe,10.71,0.0,False
ITAD-009218,Printer,North America,323.36,2.83,True
ITAD-009219,Laptop,North America,229.14,2.99,True
ITAD-009220,Tablet,Asia Pacific,13.91,0.0,False
ITAD-009221,Server,North America,1146.55,2.85,True
ITAD-009222,Monitor,North America,182.16,1.04,False
ITAD-009223,Monitor,Europe,195.67,2.26,True
ITAD-009224,Smartphone,North America,50.72,2.96,True
ITAD-009225,Monitor,North America,211.31,3.45,True
ITAD-009226,Smartphone,Asia Pacific,39.16,1.89,True
ITAD-009227,Monitor,North America,36.07,0.0,False
ITAD-009228,Tablet,North America,51.21,2.55,True
ITAD-009229,Smartphone,Europe,47.79,2.96,True
ITAD-009230,Server,North America,720.59,1.25,False
ITAD-009231,Tablet,Asia Pacific,14.31,0.0,False
ITAD-009232,Server,Asia Pacific,1023.79,3.37,True
ITAD-009233,Desktop,Europe,381.54,0.91,False
ITAD-009234,Tablet,Asia Pacific,54.71,2.15,True
ITAD-009235,Printer,Asia Pacific,148.03,2.88,True
ITAD-009236,Tablet,Europe,53.78,1.71,True
ITAD-009237,Server,North America,688.64,2.49,True
ITAD-009238,Printer,North America,152.92,2.53,True
ITAD-009239,Printer,Europe,234.33,2.94,True
ITAD-009240,Monitor,North America,190.36,1.82,True
ITAD-009241,Server,Europe,1201.53,2.3,True
ITAD-009242,Server,Asia Pacific,897.19,1.72,True
ITAD-009243,Smartphone,North America,50.71,1.04,False
ITAD-009244,Printer,Europe,220.27,3.2,True
ITAD-009245,Smartphone,Asia Pacific,10.99,0.0,False
ITAD-009246,Laptop,Asia Pacific,199.57,2.28,True
ITAD-009247,Server,North America,1003.22,1.57,True
ITAD-009248,Desktop,Europe,75.31,0.0,False
ITAD-009249,Laptop,North America,319.71,3.4,True
ITAD-009250,Desktop,Europe,294.83,3.13,True
ITAD-009251,Smartphone,Europe,33.44,2.91,True
ITAD-009252,Desktop,North America,313.82,2.48,True
ITAD-009253,Printer,North America,204.6,2.25,True
ITAD-009254,Desktop,North America,419.87,2.44,True
ITAD-009255,Desktop,Asia Pacific,336.86,1.6,True
ITAD-009256,Tablet,North America,46.2,2.81,True
ITAD-009257,Monitor,Asia Pacific,237.57,0.91,False
ITAD-009258,Tablet,Europe,84.46,3.29,True
ITAD-009259,Desktop,North America,487.56,2.09,True
ITAD-009260,Smartphone,North America,40.36,1.69,True
ITAD-009261,Laptop,Asia Pacific,261.62,3.05,True
ITAD-009262,Printer,Middle East & Africa,191.14,2.8,True
ITAD-009263,Tablet,North America,11.12,0.0,False
ITAD-009264,Smartphone,Asia Pacific,24.59,2.39,True
ITAD-009265,Monitor,Middle East & Africa,38.54,0.0,False
ITAD-009266,Laptop,Asia Pacific,302.21,3.23,True
ITAD-009267,Desktop,North America,472.86,2.22,True
ITAD-009268,Tablet,North America,68.19,2.55,True
ITAD-009269,Server,Europe,1064.5,3.44,True
ITAD-009270,Monitor,Asia Pacific,194.3,2.39,True
ITAD-009271,Desktop,Asia Pacific,339.0,2.5,True
ITAD-009272,Server,Asia Pacific,1024.94,1.6,True
ITAD-009273,Monitor,North America,221.65,2.02,True
ITAD-009274,Monitor,North America,240.08,2.69,True
ITAD-009275,Laptop,Middle East & Africa,228.57,0.74,False
ITAD-009276,Smartphone,Europe,31.65,2.81,True
ITAD-009277,Printer,Middle East & Africa,289.17,2.02,False
ITAD-009278,Printer,North America,219.86,0.93,False
ITAD-009279,Server,North America,936.91,2.46,False
ITAD-009280,Monitor,North America,230.41,3.28,True
ITAD-009281,Desktop,Europe,318.28,1.68,True
ITAD-009282,Printer,North America,312.13,2.82,True
ITAD-009283,Desktop,North America,373.82,2.81,True
ITAD-009284,Monitor,North America,215.96,2.75,True
ITAD-009285,Server,Asia Pacific,682.1,2.21,True
ITAD-009286,Tablet,Asia Pacific,77.46,3.19,True
ITAD-009287,Tablet,North America,99.77,2.06,True
ITAD-009288,Monitor,Asia Pacific,195.11,2.11,True
ITAD-009289,Server,North America,838.11,1.98,True
ITAD-009290,Server,Europe,697.82,2.02,True
ITAD-009291,Monitor,Europe,251.78,1.03,False
ITAD-009292,Printer,North America,233.95,3.23,True
ITAD-009293,Smartphone,North America,3.42,0.0,False
ITAD-009294,Desktop,North America,438.69,1.7,True
ITAD-009295,Laptop,Middle East & Africa,250.49,2.27,True
ITAD-009296,Monitor,Latin America,178.97,2.76,True
ITAD-009297,Tablet,North America,83.35,3.49,True
ITAD-009298,Tablet,North America,51.11,2.25,True
ITAD-009299,Server,Europe,784.3,2.95,True
ITAD-009300,Tablet,North America,88.17,1.91,True
ITAD-009301,Desktop,Europe,470.78,2.14,True
ITAD-009302,Smartphone,Asia Pacific,64.46,2.81,True
ITAD-009303,Monitor,North America,216.15,3.39,True
ITAD-009304,Laptop,Europe,54.67,0.0,False
ITAD-009305,Laptop,Asia Pacific,59.76,0.0,False
ITAD-009306,Printer,Latin America,319.85,2.8,True
ITAD-009307,Printer,Europe,284.14,3.43,True
ITAD-009308,Tablet,Latin America,88.23,1.99,True
ITAD-009309,Server,Europe,1113.82,3.34,True
ITAD-009310,Desktop,Middle East & Africa,476.08,3.06,True
ITAD-009311,Laptop,Latin America,326.64,3.32,True
ITAD-009312,Laptop,Europe,58.32,0.0,False
ITAD-009313,Printer,North America,272.89,1.78,True
ITAD-009314,Server,Europe,1008.69,2.92,True
ITAD-009315,Smartphone,Europe,30.76,1.74,True
ITAD-009316,Tablet,Asia Pacific,80.54,2.37,True
ITAD-009317,Monitor,North America,212.18,3.09,True
ITAD-009318,Smartphone,North America,48.11,2.66,True
ITAD-009319,Desktop,Europe,395.23,2.8,True
ITAD-009320,Tablet,North America,52.63,2.9,True
ITAD-009321,Laptop,Asia Pacific,205.68,3.19,True
