asset_id;device_type;brand;model;acquisition_date;condition_score;original_price;age_months;refurb_potential;carbon_footprint_kg
AST004144;Laptop;Samsung;Samsung Pavilion7020;9/5/2022;6.3;755.74;31.8;Medium;270.5
AST004145;Server;Acer;Acer Elite1209;21/9/2020;6.1;3379.34;51.3;Medium;1243.1
AST004146;Laptop;Dell;Dell Pavilion9055;24/5/2020;2.7;745.52;55.3;Low;273.7
AST004147;Monitor;ASUS;ASUS Pavilion2723;2/5/2021;8.1;248.1;44;High;216.9
AST004148;Laptop;Samsung;Samsung Inspiron8177;25/1/2023;9.9;874;23.2;High;274.4
AST004149;Laptop;Acer;Acer Latitude2392;15/11/2022;7.6;969.78;25.5;High;297.3
AST004150;Monitor;HP;HP Pro3348;18/3/2022;8.8;377.67;33.5;High;182.5
AST004151;Monitor;HP;HP Inspiron7563;18/2/2023;8.8;397.6;22.4;High;183.6
AST004152;Laptop;Lenovo;Lenovo Pavilion2666;23/5/2020;6.3;893.73;55.3;Medium;307.9
AST004153;Desktop;HP;HP Pavilion3764;10/2/2023;7.9;664.45;22.7;High;227.3
AST004154;Desktop;ASUS;ASUS Pro6959;27/6/2024;10;661.13;6.1;High;274.7
AST004155;Server;Lenovo;Lenovo Elite6548;2/7/2020;7.8;3412.03;54;High;1239.8
AST004156;Desktop;Dell;Dell Elite7623;5/9/2024;10;752.57;3.8;High;225.9
AST004157;Server;Dell;Dell Pro4815;26/10/2022;6.3;3786.16;26.2;Medium;1156.5
AST004158;Laptop;ASUS;ASUS 7958;2/8/2021;5.9;751.46;41;Medium;285.2
AST004159;Laptop;Other;Other Pavilion9177;24/1/2024;9.1;889.49;11.2;High;301
AST004160;Monitor;Lenovo;Lenovo ThinkPad5472;20/11/2023;8.2;269.04;13.4;High;214.6
AST004161;Tablet;HP;HP 7557;6/7/2021;4.4;536.77;41.9;Medium;141.5
AST004162;Laptop;ASUS;ASUS ThinkPad8795;2/12/2023;8.9;941.65;13;High;281
AST004163;Laptop;Samsung;Samsung Pavilion7626;24/3/2021;8.1;782.16;45.3;High;301.9
AST004164;Tablet;HP;HP Inspiron9379;24/8/2021;5.8;508.78;40.2;Medium;144.1
AST004165;Laptop;HP;HP ThinkPad3414;19/11/2020;5.4;798.35;49.4;Medium;305.7
AST004166;Laptop;ASUS;ASUS 8448;10/11/2022;7.9;834.38;25.7;High;304.6
AST004167;Laptop;Lenovo;Lenovo Pro3001;7/3/2020;7;692.63;57.8;Medium;315.7
AST004168;Monitor;HP;HP ThinkPad9017;16/10/2020;8.8;354.99;50.5;High;192.9
AST004169;Laptop;Apple;Apple Inspiron4781;12/4/2022;7.2;1053.13;32.7;High;323.6
AST004170;Tablet;HP;HP Pavilion3205;14/7/2024;10;526.74;5.6;High;144.5
AST004171;Laptop;HP;HP Pro2631;23/7/2023;8.2;1011.67;17.3;High;276.1
AST004172;Desktop;Lenovo;Lenovo Pavilion1865;23/4/2022;8.3;574.36;32.3;High;225.5
AST004173;Desktop;Lenovo;Lenovo 2117;23/12/2021;7;681.92;36.3;Medium;262.7
AST004174;Laptop;HP;HP Inspiron1438;7/6/2023;7.8;941.07;18.8;High;327.6
AST004175;Desktop;Dell;Dell Elite7269;3/6/2021;5.2;639.26;42.9;Medium;259.4
AST004176;Desktop;Apple;Apple Latitude6356;2/6/2021;8.1;894.56;43;High;273.6
AST004177;Server;Lenovo;Lenovo Elite5960;1/5/2020;8.5;2894.23;56;High;1316.5
AST004178;Laptop;HP;HP Latitude2578;6/10/2022;7.7;930.44;26.8;High;274
AST004179;Desktop;HP;HP 2253;11/6/2022;8.6;824.48;30.7;High;236.6
AST004180;Laptop;Apple;Apple Pavilion9518;7/10/2024;9.2;1107.41;2.8;High;290.7
AST004181;Monitor;Dell;Dell 9064;28/6/2021;6;307.74;42.1;Medium;183.5
AST004182;Desktop;Dell;Dell 8635;16/7/2021;7.3;713.6;41.5;High;268.5
AST004183;Server;Dell;Dell Elite5809;25/8/2020;8;3637.58;52.2;High;1098.2
AST004184;Laptop;Dell;Dell Pavilion9157;22/5/2022;7.2;1082.26;31.3;High;322.9
AST004185;Server;Samsung;Samsung Inspiron9270;7/7/2022;8.4;3041.23;29.8;High;1261
AST004186;Laptop;Dell;Dell ThinkPad9887;21/6/2024;8.3;1042.31;6.3;High;324.5
AST004187;Laptop;Dell;Dell ThinkPad9856;28/2/2024;7.8;954.31;10.1;High;298.8
AST004188;Desktop;Dell;Dell Latitude1289;26/8/2021;5.7;597.68;40.2;Medium;241.8
AST004189;Server;Dell;Dell 1517;24/5/2020;5.4;2999.68;55.3;Medium;1149
AST004190;Server;Dell;Dell Inspiron2951;10/2/2024;7.3;3019.74;10.7;High;1112.8
AST004191;Desktop;Dell;Dell Inspiron8374;13/10/2022;8.2;823.6;26.6;High;267
AST004192;Desktop;Dell;Dell ThinkPad7165;6/10/2023;8.5;732.41;14.8;High;242.4
AST004193;Server;Dell;Dell Inspiron8531;4/8/2020;6.3;3835.15;52.9;Medium;1164
AST004194;Desktop;Dell;Dell Pro1538;24/7/2024;10;659.38;5.3;High;236.9
AST004195;Laptop;Samsung;Samsung Elite5965;5/10/2024;8.6;951.28;2.9;High;281.7
AST004196;Laptop;Dell;Dell Pavilion3689;9/3/2022;5.6;890.64;33.8;Medium;291.1
AST004197;Monitor;Dell;Dell Inspiron8056;28/12/2020;8.2;362.71;48.1;High;216.8
AST004198;Laptop;HP;HP Elite6119;4/6/2021;5.5;1032.14;42.9;Medium;290.6
AST004199;Monitor;HP;HP Pavilion7374;14/5/2022;8.7;334.92;31.6;High;193.7
AST004200;Laptop;Samsung;Samsung Inspiron2792;1/9/2020;4.7;641.68;52;Medium;279.5
AST004201;Desktop;Apple;Apple Latitude9037;4/3/2022;6.3;879.85;33.9;Medium;241.7
AST004202;Server;HP;HP Pavilion9837;14/8/2023;9;3891.58;16.6;High;1190.6
AST004203;Laptop;Dell;Dell Latitude8697;24/4/2020;5.5;826.52;56.2;Medium;271.1
AST004204;Server;Apple;Apple Inspiron3560;8/5/2020;5.6;4500.98;55.8;Medium;1125.2
AST004205;Desktop;Other;Other Latitude1913;23/8/2022;8.4;724.87;28.3;High;246
AST004206;Server;ASUS;ASUS Inspiron5315;6/6/2021;7.9;3225.3;42.8;High;1267.5
AST004207;Monitor;Dell;Dell Inspiron7189;23/9/2023;9.9;385.81;15.3;High;197.6
AST004208;Tablet;Other;Other Latitude6779;24/5/2022;6.8;342.37;31.3;Medium;156.7
AST004209;Server;Apple;Apple 5660;23/9/2022;9;4212.89;27.3;High;1258.3
AST004210;Server;Acer;Acer ThinkPad2006;23/5/2021;6.3;2782.09;43.3;Medium;1203
AST004211;Desktop;Dell;Dell Pro1739;2/11/2022;7.6;806.61;26;High;240.8
AST004212;Desktop;Lenovo;Lenovo Elite7003;23/7/2022;7.9;562.69;29.3;High;226.4
AST004213;Tablet;HP;HP ThinkPad1440;18/3/2023;6.8;407.73;21.5;Medium;155.2
AST004214;Laptop;Lenovo;Lenovo 6591;28/5/2024;10;926.26;7.1;High;324.4
AST004215;Desktop;Lenovo;Lenovo Inspiron2594;2/10/2021;8.1;606.27;39;High;256.3
AST004216;Desktop;HP;HP Inspiron6654;7/8/2021;7.5;721.59;40.8;High;272.6
AST004217;Desktop;Apple;Apple ThinkPad7749;1/7/2021;8.4;791.23;42;High;241.8
AST004218;Tablet;Dell;Dell ThinkPad1924;9/9/2023;9;480.43;15.7;High;158.3
AST004219;Server;Lenovo;Lenovo Pavilion5001;19/3/2021;8.5;3514.83;45.4;High;1212.8
AST004220;Server;HP;HP Elite4844;3/9/2021;8.7;3161.62;39.9;High;1088.4
AST004221;Monitor;Lenovo;Lenovo Pavilion6113;23/1/2023;8.5;324.88;23.3;High;201.6
AST004222;Desktop;Apple;Apple Latitude2391;16/6/2024;8.8;997.6;6.5;High;257.3
AST004223;Monitor;HP;HP Pavilion2073;14/8/2023;6.8;313.42;16.6;Medium;198
AST004224;Desktop;Dell;Dell 5995;9/3/2023;8.1;649.63;21.8;High;254.9
AST004225;Monitor;Apple;Apple Pro6531;24/6/2023;10;456.85;18.3;High;219.4
AST004226;Laptop;Dell;Dell Elite1322;23/4/2020;4.9;1040.19;56.3;Medium;273.1
AST004227;Monitor;Lenovo;Lenovo Latitude6343;10/9/2020;8.4;320.76;51.7;High;201.5
AST004228;Laptop;Dell;Dell Pro8551;25/6/2024;9.7;854.9;6.2;High;297.1
AST004229;Smartphone;HP;HP Pavilion7921;4/4/2020;1.8;649.76;56.9;Low;81.9
AST004230;Laptop;HP;HP Latitude9433;28/6/2020;5.3;990.87;54.1;Medium;302.3
AST004231;Monitor;Acer;Acer Inspiron5368;9/4/2023;8.5;271.35;20.8;High;213
AST004232;Laptop;Lenovo;Lenovo Pro8695;12/7/2021;6.9;754.51;41.7;Medium;311.2
AST004233;Desktop;Lenovo;Lenovo Latitude1364;2/1/2021;7.5;550.04;47.9;High;263.4
AST004234;Desktop;ASUS;ASUS ThinkPad7188;6/7/2022;7.5;591.07;29.9;High;253.2
AST004235;Laptop;Samsung;Samsung Latitude7394;13/6/2022;7.8;1015.56;30.6;High;280.9
AST004236;Laptop;Dell;Dell ThinkPad2601;21/12/2021;8.1;939.25;36.3;High;301.1
AST004237;Laptop;Acer;Acer 9001;15/3/2023;8.3;731.41;21.6;High;308.2
AST004238;Laptop;Lenovo;Lenovo Pro4373;8/3/2022;6.2;875.13;33.8;Medium;304
AST004239;Laptop;HP;HP ThinkPad9138;22/3/2023;9.7;1004.18;21.4;High;288.7
AST004240;Laptop;Lenovo;Lenovo Latitude6563;15/9/2022;8.7;707.48;27.5;High;302.4
AST004241;Tablet;Dell;Dell Elite5907;18/3/2023;7.7;515.09;21.5;High;156.1
AST004242;Server;Samsung;Samsung ThinkPad8143;22/5/2020;6.1;2752.33;55.3;Medium;1231.9
AST004243;Laptop;HP;HP Elite9142;3/4/2020;4.4;967.61;56.9;Medium;296.3
AST004244;Laptop;Dell;Dell Pavilion2234;13/8/2022;8.9;861.43;28.6;High;300.1
AST004245;Desktop;HP;HP 9779;24/7/2020;5.9;604.77;53.3;Medium;229.9
AST004246;Laptop;HP;HP Elite5708;10/12/2023;9.5;830.82;12.7;High;284.2
AST004247;Desktop;HP;HP ThinkPad1778;13/9/2022;9.5;743.67;27.6;High;234.7
AST004248;Tablet;Dell;Dell ThinkPad7586;4/9/2021;4.6;528.36;39.9;Medium;138
AST004249;Server;Samsung;Samsung 4700;25/9/2021;8.9;3528.42;39.2;High;1258.5
AST004250;Tablet;Apple;Apple Latitude2506;16/11/2021;6.6;429.44;37.5;Medium;161.5
AST004251;Laptop;Lenovo;Lenovo Pavilion2552;12/12/2022;8.3;905.03;24.6;High;325.2
AST004252;Desktop;Samsung;Samsung Latitude6518;8/6/2021;6.9;691.39;42.8;Medium;255.3
AST004253;Monitor;HP;HP ThinkPad2102;2/7/2022;10;408.9;30;High;200.5
AST004254;Monitor;HP;HP Latitude9700;6/12/2020;8.2;277.43;48.8;High;188.1
AST004255;Laptop;Dell;Dell Inspiron7997;3/5/2020;5.4;895.93;55.9;Medium;272.4
AST004256;Laptop;Lenovo;Lenovo Elite6690;28/12/2024;10;829.9;0.1;High;287.8
AST004257;Desktop;HP;HP 2256;6/11/2022;8.6;651.09;25.8;High;234.4
AST004258;Laptop;HP;HP Pavilion5945;17/8/2021;5.6;878.73;40.5;Medium;289.7
AST004259;Monitor;Dell;Dell Latitude5913;11/8/2022;8.6;324.88;28.7;High;191.9
AST004260;Laptop;Apple;Apple Inspiron9846;18/4/2024;9.8;1208.6;8.4;High;270.7
AST004261;Laptop;Other;Other ThinkPad4278;3/7/2024;9.9;762.37;5.9;High;306.8
AST004262;Monitor;Apple;Apple Inspiron7591;26/4/2021;9.6;463.95;44.2;High;192.7
AST004263;Monitor;Dell;Dell ThinkPad9443;14/3/2021;7.4;319.3;45.6;High;197.3
AST004264;Desktop;HP;HP Inspiron9971;19/12/2023;10;624.28;12.4;High;240.8
AST004265;Monitor;ASUS;ASUS Elite1304;22/4/2020;8.2;352.77;56.3;High;205
AST004266;Desktop;Lenovo;Lenovo Pavilion9457;18/5/2023;7.7;768.18;19.5;High;271.7
AST004267;Monitor;Apple;Apple 4056;22/4/2020;6;446.13;56.3;Medium;201.7
AST004268;Laptop;HP;HP Latitude9178;6/5/2024;10;997.05;7.9;High;286.6
AST004269;Tablet;Lenovo;Lenovo Elite8656;24/6/2022;7.8;426.42;30.3;High;137.4
AST004270;Laptop;Samsung;Samsung ThinkPad9728;6/4/2022;8.1;909.23;32.9;High;295.4
AST004271;Server;Lenovo;Lenovo 8106;13/2/2023;9;3500.46;22.6;High;1185.2
AST004272;Laptop;Lenovo;Lenovo Latitude1981;3/2/2020;4.2;908.16;58.9;Medium;280.2
AST004273;Laptop;Dell;Dell Latitude4287;19/10/2020;5.9;867.04;50.4;Medium;312.1
AST004274;Server;Samsung;Samsung ThinkPad8577;26/12/2022;8.5;3065.42;24.2;High;1221.7
AST004275;Laptop;Acer;Acer Elite4938;1/12/2020;5.7;775.57;49;Medium;297.9
AST004276;Desktop;Lenovo;Lenovo Elite5919;22/10/2023;8.5;649.95;14.3;High;266.9
AST004277;Laptop;HP;HP 8133;6/5/2020;6.6;825.06;55.8;Medium;295.8
AST004278;Tablet;Dell;Dell Inspiron6220;21/7/2022;6.1;516.94;29.4;Medium;154.2
AST004279;Server;Lenovo;Lenovo 2055;15/11/2022;9.5;3223.32;25.5;High;1198.3
AST004280;Tablet;Acer;Acer Pavilion4335;2/8/2021;6.4;433.52;41;Medium;161.8
AST004281;Laptop;Dell;Dell 7757;4/11/2023;10;775.07;13.9;High;301.2
AST004282;Laptop;Dell;Dell ThinkPad5702;3/8/2020;6;982.45;52.9;Medium;284.8
AST004283;Laptop;Samsung;Samsung Pavilion3631;25/1/2021;6.4;940.26;47.2;Medium;314.1
AST004284;Desktop;Lenovo;Lenovo ThinkPad4868;18/4/2023;9.1;666.73;20.5;High;237.3
AST004285;Server;Dell;Dell Inspiron4907;2/3/2023;6.7;3607.04;22;Medium;1163.2
AST004286;Smartphone;HP;HP Pro3456;15/8/2024;9.3;629.63;4.5;High;74.5
AST004287;Laptop;Apple;Apple Elite1453;17/8/2021;7.7;861.41;40.5;High;322.2
AST004288;Laptop;Apple;Apple Elite6087;12/6/2023;8.7;980.97;18.7;High;300.9
AST004289;Laptop;Lenovo;Lenovo Inspiron8952;4/9/2020;4.5;815.03;51.9;Medium;284.2
AST004290;Laptop;Dell;Dell Latitude8145;13/8/2020;6.6;1054.4;52.6;Medium;279
AST004291;Desktop;Apple;Apple Inspiron1606;26/12/2024;9.4;753.54;0.2;High;247.2
AST004292;Desktop;ASUS;ASUS Elite3610;16/4/2022;8.4;582.89;32.5;High;263.3
AST004293;Desktop;ASUS;ASUS ThinkPad3235;19/12/2024;10;606.24;0.4;High;235.1
AST004294;Laptop;Dell;Dell Pro5233;6/7/2022;6;761.43;29.9;Medium;272.6
AST004295;Monitor;Dell;Dell 5551;7/1/2021;6.6;347.93;47.8;Medium;217.9
AST004296;Laptop;Acer;Acer Pavilion3883;20/8/2020;3.8;765.32;52.4;Low;281.5
AST004297;Server;Apple;Apple Pavilion1691;27/7/2023;9.7;4768.44;17.2;High;1245.1
AST004298;Laptop;Dell;Dell Pavilion8960;14/8/2023;9.9;885.83;16.6;High;309.7
AST004299;Laptop;Samsung;Samsung 1326;23/5/2023;9.9;761.01;19.3;High;282.1
AST004300;Server;ASUS;ASUS Pro2375;28/5/2024;9.2;3441.88;7.1;High;1295.4
AST004301;Laptop;Lenovo;Lenovo ThinkPad5882;15/10/2024;8.2;901.87;2.5;High;301.5
AST004302;Server;Lenovo;Lenovo 2041;7/8/2022;8.2;2678.5;28.8;High;1127.6
AST004303;Monitor;Apple;Apple Inspiron6954;9/10/2024;9.1;507.36;2.7;High;210.8
AST004304;Desktop;HP;HP Pavilion2479;25/8/2022;8.6;800.74;28.2;High;229.3
AST004305;Desktop;Dell;Dell Inspiron3302;20/11/2023;9.9;806.04;13.4;High;263.2
AST004306;Server;Lenovo;Lenovo Elite2833;14/1/2021;7.4;2630.55;47.5;High;1195.8
AST004307;Laptop;Apple;Apple Latitude9196;25/7/2023;8.7;961.31;17.2;High;302.3
AST004308;Monitor;Lenovo;Lenovo Pro9551;22/6/2021;8.2;357.94;42.3;High;202.2
AST004309;Desktop;HP;HP Pavilion9605;4/1/2020;8;782.29;59.9;High;242.4
AST004310;Laptop;HP;HP ThinkPad9133;13/9/2024;9.3;908.7;3.6;High;282.1
AST004311;Monitor;HP;HP Pro4900;9/5/2024;9.2;371.65;7.8;High;183.5
AST004312;Laptop;Apple;Apple Latitude3003;17/11/2022;7.1;1162.4;25.5;High;274.2
AST004313;Laptop;Apple;Apple 6134;1/9/2022;7;957.15;28;Medium;273.4
AST004314;Desktop;Apple;Apple ThinkPad7388;26/3/2023;7.7;854.96;21.2;High;232
AST004315;Laptop;Lenovo;Lenovo 4865;13/12/2020;4.9;797.82;48.6;Medium;274.3
AST004316;Desktop;Dell;Dell Inspiron4571;4/9/2022;7.8;721.93;27.9;High;252.1
AST004317;Smartphone;Dell;Dell Elite2750;27/6/2022;6.9;592.43;30.2;Medium;78.8
AST004318;Server;HP;HP Elite4507;2/10/2023;7.9;3613.91;15;High;1112.4
AST004319;Desktop;Dell;Dell ThinkPad8200;13/11/2022;10;740.13;25.6;High;258.7
AST004320;Server;Dell;Dell Inspiron5166;1/3/2023;9.3;3975.19;22;High;1110
AST004321;Laptop;Lenovo;Lenovo 1916;7/7/2021;8.1;891.38;41.8;High;308.7
AST004322;Desktop;Acer;Acer Inspiron9740;22/8/2023;7.8;746.96;16.3;High;231.9
AST004323;Laptop;Dell;Dell ThinkPad2850;21/2/2023;7.5;975.75;22.3;High;270.5
AST004324;Laptop;Apple;Apple ThinkPad9941;6/4/2020;7.8;964.16;56.8;Medium;310.3
AST004325;Laptop;Lenovo;Lenovo Inspiron8780;17/5/2023;8;973.76;19.5;High;307.2
AST004326;Laptop;Dell;Dell Pavilion5036;22/4/2022;7.3;915.28;32.3;High;283.9
AST004327;Tablet;HP;HP ThinkPad3374;8/7/2024;9.1;435.75;5.8;High;136.9
AST004328;Desktop;Lenovo;Lenovo ThinkPad8786;15/3/2021;7;524.52;45.6;High;242.8
AST004329;Laptop;Lenovo;Lenovo Pavilion7025;19/8/2021;5.1;974.35;40.4;Medium;305.3
AST004330;Laptop;Other;Other 6049;21/6/2023;7.5;987.62;18.4;High;302.7
AST004331;Laptop;Apple;Apple Pro1570;12/8/2023;9.7;1259.07;16.7;High;272.5
AST004332;Laptop;Dell;Dell 1895;14/12/2023;10;894.76;12.6;High;317.7
AST004333;Laptop;Apple;Apple Pavilion4926;22/8/2022;8.7;1009.39;28.3;High;326.7
AST004334;Desktop;Apple;Apple ThinkPad7302;22/9/2022;8.8;780.04;27.3;High;239.9
AST004335;Laptop;Samsung;Samsung ThinkPad6945;22/5/2024;9.5;828.39;7.3;High;297
AST004336;Desktop;HP;HP 2999;14/5/2021;8.3;651.29;43.6;High;238.1
AST004337;Laptop;Other;Other Latitude4872;5/7/2020;5.1;872.59;53.9;Medium;283
AST004338;Laptop;HP;HP 8248;8/10/2023;7.6;935.92;14.8;High;273.6
AST004339;Laptop;Apple;Apple Inspiron1128;13/6/2022;6.6;1041.84;30.6;Medium;300.1
AST004340;Server;Lenovo;Lenovo Inspiron5186;13/12/2020;6.2;2911;48.6;Medium;1200.8
AST004341;Tablet;Lenovo;Lenovo ThinkPad2478;13/3/2021;4.1;454.34;45.6;Medium;158.5
AST004342;Desktop;Lenovo;Lenovo 4857;20/9/2023;10;554.94;15.4;High;259.7
AST004343;Smartphone;Lenovo;Lenovo ThinkPad4446;8/3/2021;4.7;419.3;45.8;Low;85.2
AST004344;Desktop;ASUS;ASUS 3625;3/10/2024;10;626.98;2.9;High;252.4
AST004345;Laptop;HP;HP Inspiron6196;14/11/2020;6;952.47;49.5;Medium;322.5
AST004346;Laptop;HP;HP 7656;15/5/2020;5.2;814.5;55.6;Medium;310
AST004347;Laptop;Samsung;Samsung 1555;17/3/2023;9;866.96;21.5;High;328.1
AST004348;Tablet;Lenovo;Lenovo ThinkPad2312;5/6/2020;4.4;427.27;54.9;Low;163.7
AST004349;Laptop;Apple;Apple 9055;8/3/2023;7.3;1268.21;21.8;High;317.2
AST004350;Laptop;Apple;Apple Inspiron7765;13/7/2020;5.1;1004.03;53.6;Medium;325.6
AST004351;Laptop;HP;HP 6451;19/9/2020;3.6;931.62;51.4;Low;325
AST004352;Laptop;HP;HP Pavilion7920;4/3/2022;7.2;1026.14;33.9;High;326.2
AST004353;Server;Lenovo;Lenovo 2644;19/6/2024;8.9;2908.87;6.4;High;1200.7
AST004354;Laptop;HP;HP 3627;4/12/2022;9.1;819.12;24.9;High;326.4
AST004355;Server;Acer;Acer Pavilion5275;27/6/2022;9.1;2804.27;30.2;High;1104.5
AST004356;Desktop;Apple;Apple Latitude2087;26/6/2020;6.4;795.16;54.2;Medium;265.9
AST004357;Monitor;Dell;Dell ThinkPad7895;24/8/2022;7.6;310.72;28.3;High;205.3
AST004358;Server;Other;Other Latitude9973;28/9/2021;8.6;2987.87;39.1;High;1314
AST004359;Laptop;HP;HP Pavilion6353;11/6/2023;8.8;1072.34;18.7;High;270.4
AST004360;Laptop;Lenovo;Lenovo Inspiron1448;9/5/2023;8.3;755.73;19.8;High;281.9
AST004361;Desktop;Lenovo;Lenovo 1853;18/8/2020;5.9;620.61;52.4;Medium;240
AST004362;Desktop;Dell;Dell Pavilion4010;10/8/2020;6.7;657.58;52.7;Medium;254.7
AST004363;Desktop;Dell;Dell Pavilion8264;17/6/2024;8.8;649.3;6.5;High;239.5
AST004364;Server;HP;HP 3229;18/7/2020;7.8;3464.64;53.4;High;1097.2
AST004365;Monitor;Samsung;Samsung Pro7564;19/3/2023;8.3;338.48;21.5;High;210.1
AST004366;Laptop;Lenovo;Lenovo Elite6006;5/11/2022;7.9;1000.43;25.9;High;326.6
AST004367;Server;Lenovo;Lenovo ThinkPad2347;22/3/2024;10;3083.68;9.3;High;1110.3
AST004368;Laptop;Lenovo;Lenovo Pro3585;25/10/2022;7.7;949.67;26.2;High;279.3
AST004369;Laptop;HP;HP Elite9460;9/7/2023;7.6;795.72;17.8;High;318.1
AST004370;Desktop;Apple;Apple Pavilion3131;3/9/2022;8.9;958.11;27.9;High;269.3
AST004371;Laptop;Lenovo;Lenovo 7722;26/1/2021;6.3;960.73;47.1;Medium;299.3
AST004372;Laptop;Dell;Dell 6233;8/1/2023;8.2;877.09;23.8;High;329.9
AST004373;Laptop;Lenovo;Lenovo Inspiron8837;26/3/2023;8;982.95;21.2;High;284.5
AST004374;Monitor;ASUS;ASUS 3187;5/10/2021;10;277.55;38.9;High;180.7
AST004375;Desktop;HP;HP ThinkPad3842;19/2/2020;6.3;563.99;58.4;Medium;265.6
AST004376;Tablet;HP;HP Pavilion6367;12/3/2021;5.4;365.62;45.7;Medium;149.5
AST004377;Laptop;Lenovo;Lenovo 5616;11/7/2021;7;936.76;41.7;High;285.6
AST004378;Server;Dell;Dell Elite2382;27/5/2023;10;2957.9;19.2;High;1248.3
AST004379;Laptop;HP;HP Inspiron7022;19/8/2023;8.6;941.06;16.4;High;320.9
AST004380;Laptop;Dell;Dell Elite7447;14/10/2023;10;794.73;14.6;High;299.5
AST004381;Server;Lenovo;Lenovo Inspiron4677;26/7/2023;9.1;3496.55;17.2;High;1196.9
AST004382;Laptop;Dell;Dell Pro1376;17/5/2022;7.1;816.99;31.5;High;286.5
AST004383;Server;Dell;Dell Latitude4747;28/6/2024;10;3086.01;6.1;High;1178.8
AST004384;Desktop;HP;HP Pro8576;16/8/2021;7.1;791.22;40.5;High;273
AST004385;Laptop;HP;HP Elite5289;2/4/2020;4.4;776.12;57;Medium;312.2
AST004386;Desktop;Dell;Dell Pavilion3764;22/6/2022;8.7;583.73;30.3;High;239.1
AST004387;Server;HP;HP Pro7570;14/10/2023;8.5;3362.24;14.6;High;1096.4
AST004388;Monitor;Acer;Acer Latitude8027;22/6/2021;7.7;294.86;42.3;High;196.5
AST004389;Desktop;Dell;Dell Latitude5262;9/3/2021;8.4;614.32;45.8;High;227.9
AST004390;Laptop;Dell;Dell Elite2459;13/1/2024;8.2;1181.12;11.6;High;271.2
AST004391;Monitor;Apple;Apple ThinkPad3787;4/8/2022;9.4;348.06;28.9;High;198.2
AST004392;Laptop;Apple;Apple Latitude2922;12/12/2023;9.3;1083.42;12.6;High;315.9
AST004393;Laptop;Dell;Dell Pro9615;2/6/2022;5.8;1034.07;31;Medium;278.5
AST004394;Laptop;Lenovo;Lenovo Inspiron8433;16/7/2021;4.9;668.28;41.5;Medium;326.3
AST004395;Server;Apple;Apple 9096;18/11/2022;9;3817.09;25.4;High;1247.6
AST004396;Laptop;HP;HP Pro4677;13/4/2023;8;951.77;20.6;High;329.8
AST004397;Laptop;Dell;Dell Pavilion4328;18/1/2021;5.7;962.13;47.4;Medium;298.6
AST004398;Server;Dell;Dell Elite5361;12/7/2022;8.6;3344.17;29.7;High;1100.6
AST004399;Desktop;HP;HP ThinkPad9096;21/10/2021;6.5;551.18;38.3;Medium;259
AST004400;Server;Lenovo;Lenovo Inspiron3133;18/10/2020;7.3;2608.67;50.4;High;1142.7
AST004401;Monitor;Lenovo;Lenovo Inspiron4385;11/7/2022;7.9;291.13;29.7;High;214.6
AST004402;Desktop;Dell;Dell Latitude4531;26/7/2023;9.8;616.37;17.2;High;233.1
AST004403;Smartphone;Apple;Apple 5636;24/5/2021;6.1;665.13;43.3;Medium;86.1
AST004404;Smartphone;Samsung;Samsung Pavilion4102;10/7/2020;1.4;419.41;53.7;Low;74.2
AST004405;Laptop;HP;HP Inspiron3955;2/7/2021;8;1059.95;42;High;317.4
AST004406;Monitor;ASUS;ASUS Inspiron3391;4/10/2021;10;309.38;38.9;High;182.2
AST004407;Server;Lenovo;Lenovo Pro5754;14/3/2023;10;2647.74;21.6;High;1111
AST004408;Monitor;Apple;Apple ThinkPad4858;5/6/2024;9.5;498.74;6.9;High;213.4
AST004409;Laptop;Acer;Acer Latitude8388;11/10/2024;9.7;749.84;2.7;High;323.7
AST004410;Laptop;Lenovo;Lenovo Elite7056;25/5/2023;7.1;783.72;19.3;High;271.4
AST004411;Desktop;Acer;Acer Latitude8506;28/11/2022;7.1;545.93;25.1;High;241.5
AST004412;Laptop;Apple;Apple Pro1169;20/10/2023;7.8;1032.76;14.4;High;291.4
AST004413;Server;Other;Other Inspiron3182;23/3/2021;7.6;3599.88;45.3;High;1083.4
AST004414;Server;ASUS;ASUS 6296;8/8/2024;10;3524.25;4.8;High;1213.8
AST004415;Desktop;ASUS;ASUS Pavilion7513;20/8/2021;6.9;523.27;40.4;Medium;243.3
AST004416;Laptop;Dell;Dell Pavilion4476;4/3/2020;5.5;976.99;57.9;Medium;275.5
AST004417;Laptop;Dell;Dell Pavilion7283;2/7/2023;9.4;1060.06;18;High;290.4
AST004418;Laptop;Apple;Apple Pavilion7935;9/3/2021;5.9;1123.46;45.8;Medium;280.5
AST004419;Server;Other;Other Pavilion5198;18/9/2023;10;3129.33;15.4;High;1192.4
AST004420;Desktop;Acer;Acer Pro2561;22/12/2021;7.4;637.01;36.3;High;257.6
AST004421;Laptop;Acer;Acer Latitude1962;13/4/2022;6;690.95;32.6;Medium;311.2
AST004422;Smartphone;Samsung;Samsung Pro6453;15/8/2023;7.5;640.38;16.6;High;85.4
AST004423;Laptop;Dell;Dell Elite8715;12/9/2023;9.3;870.89;15.6;High;322.6
AST004424;Laptop;Dell;Dell ThinkPad1745;17/9/2021;6.1;834.63;39.5;Medium;285.8
